inputs,label
White to move. Position is 1rr5/kp1nq1p1/p1pbp1p1/3n1pP1/3P1P2/1R1QP2P/PNRB2B1/6K1 w - - 16 29. What is the best move?,pawn on a2 to a4
White to move. Position is 3rr3/3nn1k1/1pp1bp2/p2p2p1/P2PP1Pp/1P1NKP1P/3R4/2RB1N2 w - - 7 37. What is the best move?,pawn on b3 to b4
Black to move. Position is rnbq1rk1/ppn2pp1/3bp2p/2pP4/2P5/P1NB4/1P2NPPP/R1BQK2R b KQ - 5 12. What is the best move?,pawn on e6 captures pawn on d5
Black to move. Position is 8/5p1k/brNp2pP/3P4/4pP2/8/7P/4R2K b - - 1 40. What is the best move?,pawn on f7 to f5
White to move. Position is rnbqk1nr/pp2bppp/2p5/3p4/3P1B2/2N5/PP2PPPP/R2QKBNR w KQkq - 0 6. What is the best move?,pawn on e2 to e3
White to move. Position is rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4. What is the best move?,pawn on e2 to e3
White to move. Position is 7r/5pk1/2Rp2p1/1p1Pp1Pp/4P2P/4qP2/1P1R4/1K3B2 w - - 0 40. What is the best move?,rook on d2 to d3
Black to move. Position is rnbqkb1r/p1pppppp/1p3n2/8/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3. What is the best move?,bishop on c8 to b7
Black to move. Position is 2kr3r/1pp3pp/p3bp2/2bNB3/2p1P3/8/PPPR1PPP/3R1KN1 b - - 7 18. What is the best move?,pawn on f6 captures bishop on e5
Black to move. Position is r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N5/PPPPNPPP/R1BQKB1R b KQkq - 3 3. What is the best move?,pawn on g7 to g6
White to move. Position is r2q1r1k/3n1pnp/p4Np1/1p1Ppb2/2p1N3/4P3/PP2B1PP/2R1QRK1 w - - 8 23. What is the best move?,queen on e1 to h4
White to move. Position is r1bq1bnr/ppp2k2/2n4p/3p4/3PPppP/2N5/PPP3P1/R1BQKB1R w KQ - 0 9. What is the best move?,bishop on c1 captures pawn on f4
Black to move. Position is 1n2r1k1/2p3pp/1p2p2b/p3P2q/2PR1p2/BP3NP1/P3QPKP/8 b - - 0 26. What is the best move?,pawn on g7 to g5
Black to move. Position is Nqb2k1r/3n3p/p2b1pp1/1p6/1P1N1P2/PQ2P3/6PP/2R2RK1 b - - 0 21. What is the best move?,pawn on h7 to h5
White to move. Position is rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4. What is the best move?,knight on b1 to c3
White to move. Position is r4rk1/1ppqpp1p/3n2p1/p2P3b/P2NP2P/1Q3P2/1P2BP2/3RK2R w K - 2 20. What is the best move?,king on e1 to f1
White to move. Position is 6k1/1q3p1p/pp2p1p1/8/P2P4/4P1QP/4r1P1/R1r3K1 w - - 0 25. What is the best move?,rook on a1 captures rook on c1
Black to move. Position is 4R3/pb1R1p1k/1pn2qpp/8/4B3/P4NP1/1P3PP1/6K1 b - - 0 26. What is the best move?,bishop on b7 to a6
White to move. Position is r1r2k2/1b3ppp/3ppn2/pBq5/P3P3/2N2P2/1P4PP/3RQR1K w - - 3 20. What is the best move?,pawn on h2 to h3
White to move. Position is r2qr1k1/1bp1bppp/p1np1n2/1p2p3/3PP3/1BP2N1P/PP3PP1/RNBQR1K1 w - - 5 13. What is the best move?,knight on b1 to d2
Black to move. Position is rn3rk1/pb3ppp/1p2qb2/3N4/3p4/3N2P1/PP2PPBP/2RQ1RK1 b - - 0 14. What is the best move?,bishop on f6 to g5
Black to move. Position is rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2. What is the best move?,pawn on e7 to e6
Black to move. Position is rnbqkb1r/pp1p1pp1/4pn1p/2p1P3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 1 5. What is the best move?,knight on f6 to d5
White to move. Position is 4k2r/2r1qp2/p2p2p1/1pnPp1Pp/3nP2P/4NP1B/PP1Q1R2/1K5R w - - 7 31. What is the best move?,bishop on h3 to g2
White to move. Position is r1b1kb1r/3n1ppp/1q2pP2/1p6/3p4/3B1N2/PP3PPP/R1BQK2R w KQkq - 1 13. What is the best move?,castling kingside
White to move. Position is r3r1k1/pp1b1ppp/2pp1n2/4q3/2PN1R2/2PQP1P1/P2P2BP/5RK1 w - - 4 18. What is the best move?,knight on d4 to f5
Black to move. Position is rnbqkbnr/pp2pppp/3p4/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3. What is the best move?,bishop on c8 to d7
White to move. Position is r2qkb1r/p4ppp/2p1pn2/1pnp1b2/2P5/P2P1NP1/1P1NPPBP/R1BQ1RK1 w kq - 0 9. What is the best move?,pawn on b2 to b4
Black to move. Position is r1r2k2/1b3ppp/4pn2/pBqpP3/P7/2NR1P2/1P4PP/4QR1K b - - 0 21. What is the best move?,knight on f6 to g8
White to move. Position is 6r1/pp2k3/8/3pPb2/5b1P/PN6/1P1R3K/2R5 w - - 1 32. What is the best move?,king on h2 to h1
Black to move. Position is r1b1k2r/3nb1pp/pq2p3/1p1pPp2/1P3P2/P2P1N2/3BQ1PP/2RNK2R b Kkq - 1 15. What is the best move?,castling kingside
White to move. Position is 2r1r3/5pk1/5nbp/8/Np1q2P1/1P1n2P1/3Q2BP/1N1R1R1K w - - 3 33. What is the best move?,pawn on h2 to h3
Black to move. Position is 3q1r1k/1pp3p1/p2p3p/3Ppr2/2P3Q1/1P2RPP1/2P4P/5RK1 b - - 2 30. What is the best move?,pawn on h6 to h5
Black to move. Position is r1b1nrk1/pp1nqpbp/2p3p1/4p1N1/2P1P3/2N3P1/PPQ2PBP/R1BR2K1 b - - 0 12. What is the best move?,knight on e8 to c7
White to move. Position is 2kr3r/pbp4p/4p1p1/2p1P3/2P1pp2/5P2/PP1KN2P/3N1R2 w - - 0 23. What is the best move?,king on d2 to c1
Black to move. Position is 3r2k1/p1p1r3/1p2bq1p/n1P1N1p1/P2PBp2/2Q3P1/5P1P/1R1R2K1 b - - 2 31. What is the best move?,bishop on e6 to a2
Black to move. Position is rnbqkb1r/1p2pppp/p2p1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq - 1 6. What is the best move?,pawn on e7 to e6
Black to move. Position is R7/8/5pk1/6p1/8/8/R3KP2/1r4r1 b - - 18 47. What is the best move?,pawn on f6 to f5
Black to move. Position is r4rk1/6Q1/p2b1n2/1p1p1p1p/2nPpP2/1B2B2P/PP1N2P1/2R2RK1 b - - 0 23. What is the best move?,king on g8 captures queen on g7
White to move. Position is 1r3rk1/2q2pbp/p3b1p1/N1pn4/P7/1P6/2QBBPPP/R4RK1 w - - 0 21. What is the best move?,rook on a1 to c1
White to move. Position is r1b1r3/1pq2pkB/p3p3/4bp2/7Q/1N3R2/PPP3PP/1K1R4 w - - 4 23. What is the best move?,rook on d1 to d3
Black to move. Position is r3r1k1/pbp2p2/1p4p1/n6p/4PBqP/2P1Q3/P3BPP1/3R1RK1 b - - 0 20. What is the best move?,queen on g4 to e6
White to move. Position is r3r1k1/pp4Pp/1b1p1B2/1q1Pn3/8/P4QN1/1P3PK1/R6R w - - 5 28. What is the best move?,knight on g3 to f5
White to move. Position is r5k1/bp3ppp/p1n5/3p1Bq1/8/2B2P2/PP3R1P/2RQ2K1 w - - 1 19. What is the best move?,bishop on f5 to g4
White to move. Position is 8/7R/2b3p1/4k3/P3p3/5rP1/4KN1P/8 w - - 2 52. What is the best move?,knight on f2 to g4
Black to move. Position is rnb1kbnr/1pqp1ppp/p3p3/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq - 3 6. What is the best move?,pawn on b7 to b5
Black to move. Position is rn1qkb1r/pbpppp1p/1p3np1/8/2P5/2N2NP1/PP1PPPBP/R1BQK2R b KQkq - 1 5. What is the best move?,pawn on c7 to c5
White to move. Position is 2b1q3/p7/1p1p2kb/nPpN3p/P1P1P2P/6P1/5R1K/5Q2 w - - 2 48. What is the best move?,rook on f2 to f6
Black to move. Position is rnbqkbnr/ppp1pppp/8/8/2pP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3. What is the best move?,knight on g8 to f6
White to move. Position is 3r2k1/1p3ppp/p1n1r3/2Pp1q2/3P4/1PQ1B2P/R4PP1/4R1K1 w - - 2 25. What is the best move?,pawn on f2 to f3
White to move. Position is 8/R5p1/2r1np1k/3Np2p/P7/4P1P1/5PKP/8 w - - 4 40. What is the best move?,pawn on a4 to a5
Black to move. Position is 4rk2/p1pq1r1p/1p2p1p1/n2P4/P2PQP1P/2PB2P1/6K1/R3R3 b - - 0 24. What is the best move?,pawn on e6 captures pawn on d5
Black to move. Position is 2r3k1/R1b1rp1p/5Bp1/p2B4/2P5/6P1/PP5P/5K2 b - - 4 28. What is the best move?,rook on e7 to e3
White to move. Position is r2q1rk1/2ppbpp1/bpn1pn1p/p5B1/2PP4/P4NP1/1PQ1PPBP/RN3RK1 w - - 0 11. What is the best move?,bishop on g5 to e3
White to move. Position is r2qkb1r/1b3p1p/p3pp2/8/2pP4/2p2N2/PPQ2PPP/R1BR2K1 w kq - 0 16. What is the best move?,pawn on b2 captures pawn on c3
White to move. Position is rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2. What is the best move?,pawn on c2 to c4
Black to move. Position is r2qkb1r/1ppb1pp1/p1np2np/4p3/2NPP3/1BP2N2/PP3PPP/R1BQK2R b KQkq - 3 9. What is the best move?,pawn on e5 captures pawn on d4
White to move. Position is r1b2bnr/ppp1qk2/7p/3P4/3n1p1P/2N3p1/PPP3P1/R1BQ1BKR w - - 0 12. What is the best move?,queen on d1 captures knight on d4
White to move. Position is r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3. What is the best move?,bishop on f1 to b5
Black to move. Position is B2b1rk1/p4ppp/np1q4/8/3p1P2/2N3P1/PP2P2P/2RQ1RK1 b - - 0 19. What is the best move?,queen on d6 to b8
Black to move. Position is r1bqk2r/pppp1pp1/2n2n1p/2b1p3/2B1P3/3P1N2/PPP1NPPP/R1BQK2R b KQkq - 1 6. What is the best move?,pawn on d7 to d5
White to move. Position is rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3. What is the best move?,pawn on d2 to d4
White to move. Position is rn1qkb1r/pb1p1ppp/1p2pn2/2p5/2PP4/5NP1/PP2PPBP/RNBQK2R w KQkq - 0 6. What is the best move?,pawn on d4 to d5
White to move. Position is r1bqk2r/pp3ppp/2pp1n2/2b5/2BpPP2/3P4/PPP3PP/RNBQ1RK1 w kq - 1 9. What is the best move?,bishop on c4 to b3
White to move. Position is 5nk1/4qpp1/2r5/p2pP3/2B3P1/PP3P2/1BbQ3R/6K1 w - - 13 30. What is the best move?,queen on d2 captures pawn on d5
Black to move. Position is r4rk1/p2n1ppp/b4n2/q1p5/1bP1p3/PP2P3/1B2NPPP/RB1Q1RK1 b - - 0 15. What is the best move?,bishop on b4 to d2
Black to move. Position is rnbqkbnr/pppp1ppp/4p3/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2. What is the best move?,pawn on d7 to d5
Black to move. Position is 8/1R2Pb1p/5p2/5P2/3K2P1/8/1pk4P/8 b - - 2 38. What is the best move?,bishop on f7 to e8
White to move. Position is r1bqkbnr/pp1ppp1p/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4. What is the best move?,castling kingside
Black to move. Position is b3k1r1/3r4/1nppNp2/1p3Pp1/1P2P1P1/2N3KR/2P5/7R b - - 5 34. What is the best move?,bishop on a8 to b7
White to move. Position is r7/1pr2pk1/1p2b2p/3p2p1/3Pn3/1B1N3P/PP2RPP1/4R1K1 w - - 3 28. What is the best move?,pawn on g2 to g4
White to move. Position is 2r2rk1/p1RP1pp1/1qn4p/1pQ5/8/8/5PPP/4R1K1 w - - 0 29. What is the best move?,queen on c5 captures queen on b6
White to move. Position is rnbq1rk1/ppp2ppp/5n2/3B4/4Pp2/2b2N2/PPPP2PP/R1BQ1RK1 w - - 0 8. What is the best move?,pawn on d2 captures bishop on c3
White to move. Position is rnbqk2r/ppppppbp/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4. What is the best move?,pawn on e2 to e4
Black to move. Position is 4rrk1/1p1b2bp/p2p4/2pPnp1q/2P2B2/4N1P1/PPQ3BP/4RRK1 b - - 9 21. What is the best move?,pawn on b7 to b5
Black to move. Position is r2q1rk1/1b1nbpp1/2pp1n1p/4p3/1p1PP2B/1B3N1P/PP3PP1/RN1QR1K1 b - - 1 16. What is the best move?,pawn on c6 to c5
White to move. Position is 8/5pk1/p4q2/2pB1Ppp/PrPb4/8/2Q3PP/4rR1K w - - 0 32. What is the best move?,rook on f1 captures rook on e1
Black to move. Position is r4r2/ppq1b2k/4pp1p/5p2/2BP3P/2P2R2/P3QPP1/1K1R4 b - - 0 24. What is the best move?,pawn on e6 to e5
White to move. Position is r3r1k1/pp3nPp/3p1B2/1qbP4/8/P5N1/1P3PK1/R2Q1R2 w - - 1 26. What is the best move?,queen on d1 to h5
Black to move. Position is 2rq1rk1/pb3ppp/1pn5/3B4/4P3/5N2/P2Q1PPP/3RR1K1 b - - 0 16. What is the best move?,knight on c6 to a5
White to move. Position is r2qk2r/p3bppp/1p3n2/2nb4/8/3B1N2/PP1N1PPP/R1BQR1K1 w kq - 0 13. What is the best move?,bishop on d3 to b5
Black to move. Position is rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1P3/PP2NPPP/R1BQKB1R b KQkq - 1 5. What is the best move?,pawn on d7 to d5
White to move. Position is R7/1Pb1r3/8/4pp2/6B1/1K3Pk1/1P6/8 w - - 0 52. What is the best move?,bishop on g4 captures pawn on f5
Black to move. Position is brr3k1/2qnnpbp/6p1/N5P1/1p2PN2/1P5P/R1PQ2B1/5RBK b - - 0 27. What is the best move?,knight on d7 to c5
White to move. Position is 2br2k1/5p2/q6p/p1pPr1pP/Pp4P1/3Q1PN1/1P1R2K1/2R5 w - - 0 35. What is the best move?,queen on d3 captures queen on a6
Black to move. Position is 6k1/2R2p2/p7/1p1r3p/6p1/1BP5/PP5P/7K b - - 3 30. What is the best move?,rook on d5 to f5
White to move. Position is 8/pr2kpp1/3rp2p/1P6/PR1P3P/3K2P1/5P2/1R6 w - - 0 31. What is the best move?,pawn on g3 to g4
Black to move. Position is rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2. What is the best move?,pawn on d7 to d5
White to move. Position is r1bq1r1k/ppp3pn/2n4p/2bp1P2/4p3/1BPP1NNP/PPQ2PP1/R1B1K2R w KQ - 0 13. What is the best move?,pawn on d3 captures pawn on e4
White to move. Position is r1bqk2r/1p3ppp/p4n2/2bP4/1n6/N1N5/PP2BPPP/R1BQK2R w KQkq - 3 12. What is the best move?,bishop on c1 to e3
White to move. Position is rnb2rk1/p4pp1/1p5p/2bPN3/5q2/P2B4/1B3PPP/2RQ1RK1 w - - 0 18. What is the best move?,bishop on d3 to b1
White to move. Position is 2kr2nr/pp3ppp/2Pp4/1B1q4/8/2Q5/PK5P/R1B1R3 w - - 3 20. What is the best move?,pawn on c6 captures pawn on b7
White to move. Position is 8/p7/1p1p1k1p/3n4/2NP1PPK/P1PB1b2/8/8 w - - 9 49. What is the best move?,king on h4 to g3
Black to move. Position is r3k1r1/ppq5/2n1p1n1/3p1pBQ/b2P3P/P1P5/4NPP1/R3KB1R b q - 0 18. What is the best move?,knight on c6 to e7
White to move. Position is 2q2r2/4Qp2/p1kP3p/2r1p1p1/Pp6/1P6/5PPP/R2R2K1 w - - 2 32. What is the best move?,pawn on d6 to d7
White to move. Position is rnbqk2r/pp2bppp/3ppn2/8/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 2 7. What is the best move?,bishop on c1 to e3
Black to move. Position is r1bq1rk1/pp2bpp1/2n2n1p/3p4/3N4/2N1B1P1/PP2PPBP/R2Q1RK1 b - - 1 11. What is the best move?,rook on f8 to e8
White to move. Position is r1bqkbnr/pp1ppppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4. What is the best move?,knight on f3 captures pawn on d4
White to move. Position is 3k4/p1p4p/8/4p3/8/2N1n1nP/PPP3P1/7K w - - 0 31. What is the best move?,king on h1 to h2
White to move. Position is r4rk1/1p1bppbp/p1np1np1/q7/2PNP3/2N1BP2/PP1QB1PP/R4RK1 w - - 1 12. What is the best move?,knight on d4 to b3
White to move. Position is rn2k3/pppb3p/4pnr1/4qp2/7Q/P1N5/1PP1B1PP/R1B1K2R w KQq - 7 14. What is the best move?,bishop on c1 to f4
Black to move. Position is rnbqr1k1/5pb1/1p1p1npp/p1pP1P2/P1P3P1/2NB2QP/1P1BN3/R4K1R b - - 0 18. What is the best move?,knight on b8 to d7
White to move. Position is Q7/1Qp3pk/5p1p/2p1p3/1P1q1n2/5P2/6PP/R3rK2 w - - 0 34. What is the best move?,rook on a1 captures rook on e1
Black to move. Position is rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b - - 4 6. What is the best move?,pawn on d5 captures pawn on c4
White to move. Position is 7k/2q2p1p/r2p1np1/P1rPp1b1/8/1p1R1B2/1P3PPP/R2Q1NK1 w - - 1 31. What is the best move?,rook on d3 captures pawn on b3
White to move. Position is r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4. What is the best move?,pawn on c2 to c3
White to move. Position is r1b1k1nr/ppp3pp/4Pp2/q2N4/2B5/1n6/P4PPP/R2Q1RK1 w kq - 0 22. What is the best move?,pawn on a2 captures knight on b3
White to move. Position is 2b4Q/4k3/pq1p1n2/1p1P4/1Pr5/2b2NPQ/5PBP/6K1 w - - 0 34. What is the best move?,queen on h8 to g7
White to move. Position is 8/6k1/4R1pp/4p3/6P1/3PK2P/r7/8 w - - 2 37. What is the best move?,rook on e6 captures pawn on e5
White to move. Position is 2rqk2r/1b1nbppp/p2p1n2/1p2pPB1/4P3/1BN3N1/PPP3PP/R2QK2R w KQk - 6 13. What is the best move?,bishop on g5 captures knight on f6
Black to move. Position is 2n3k1/6b1/1p1p3R/1q1Pp3/2r1P3/6PB/8/5QK1 b - - 0 39. What is the best move?,queen on b5 to c5
Black to move. Position is r1bk3r/p1nnppbp/1p4p1/2p5/2P1PP2/2N1B1P1/PP2N2P/2KR1B1R b - - 0 12. What is the best move?,pawn on e7 to e6
White to move. Position is r1bq1rk1/p3bpp1/1pn1pn1p/8/2BP3B/2N2N2/PP3PPP/2RQR1K1 w - - 0 13. What is the best move?,pawn on a2 to a3
White to move. Position is rnbqkb1r/5ppp/p2ppn2/1p6/3NP3/2N5/PPP1BPPP/R1BQ1RK1 w kq - 0 8. What is the best move?,bishop on e2 to f3
White to move. Position is 1r6/5pkp/6p1/4P3/2BRPP2/1p4PP/2b4K/8 w - - 0 45. What is the best move?,bishop on c4 captures pawn on b3
White to move. Position is r1bk2r1/pp6/2n1p2Q/q1npP3/3B4/P1P5/2P1NPPP/R4RK1 w - - 1 18. What is the best move?,pawn on c3 to c4
White to move. Position is r1bqrbk1/5ppp/p2p1n2/npp1p3/4P3/2PP1N1P/PPBN1PP1/R1BQR1K1 w - - 1 13. What is the best move?,knight on d2 to f1
White to move. Position is 8/7p/6pk/3Q2b1/4P3/5q2/2P5/3K4 w - - 6 46. What is the best move?,king on d1 to e1
Black to move. Position is rnbqkb1r/pppp1ppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3. What is the best move?,pawn on d7 to d5
Black to move. Position is rn2k1r1/ppqb4/4p1n1/3pPp1Q/3p4/P1P5/2P1NPPP/R1BK1B1R b q - 5 13. What is the best move?,pawn on d4 captures pawn on c3
White to move. Position is r2r2k1/pQ3p2/4n1pp/3N4/3P4/4P2P/q4PP1/1RR3K1 w - - 0 28. What is the best move?,knight on d5 to e7
Black to move. Position is rnbqk1nr/pp3ppp/4p3/b2pP3/1P1p2Q1/P1N5/2P2PPP/R1B1KBNR b KQkq - 1 7. What is the best move?,king on e8 to f8
White to move. Position is 2kr2r1/pp2bpP1/8/2P1R2Q/1n5p/3B2P1/1PP2P2/q1K3NR w - - 4 20. What is the best move?,king on c1 to d2
Black to move. Position is 3rr1k1/p4p1p/8/2NPbbpq/4pB2/2N5/PP3PPP/R1R2QK1 b - - 0 25. What is the best move?,bishop on e5 captures bishop on f4
White to move. Position is rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2. What is the best move?,knight on g1 to f3
White to move. Position is 8/5kpp/8/1p3b1r/3Bn3/P3PR1P/1R5K/8 w - - 0 45. What is the best move?,rook on b2 captures pawn on b5
Black to move. Position is 2b2rk1/p3Rr2/1p5p/3Q2p1/2P2P2/6P1/PP3K1P/8 b - - 1 29. What is the best move?,king on g8 to g7
Black to move. Position is rn2kb1r/1p2pppp/1pp5/3N1b2/3P4/5N2/PP2PPPP/R1B1KB1R b KQkq - 0 8. What is the best move?,pawn on c6 captures knight on d5
White to move. Position is r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4. What is the best move?,castling kingside
Black to move. Position is r2qrbk1/1bp2pp1/p1np1n1p/1p2p3/3PP3/P1P2N1P/1PBN1PP1/R1BQR1K1 b - - 1 13. What is the best move?,knight on c6 to b8
Black to move. Position is 5rk1/pBQ2p1p/5Rp1/3p4/8/6PP/5P1K/3qn3 b - - 1 36. What is the best move?,queen on d1 to b3
White to move. Position is 8/5pkp/6p1/4P3/3RPPP1/4r2P/2b4K/8 w - - 1 47. What is the best move?,pawn on f4 to f5
Black to move. Position is 8/p4kpp/2p2n2/2B4r/1PP1b3/P3P2P/1R5K/5R2 b - - 5 40. What is the best move?,bishop on e4 to d3
Black to move. Position is r1bq1rk1/2pnn1bp/1p1p2p1/p2Ppp2/1PP1P3/P1N2P2/3NB1PP/1RBQ1RK1 b - - 0 13. What is the best move?,pawn on a5 captures pawn on b4
White to move. Position is rnbqk1nr/pp1pppbp/6p1/2p5/4P3/6P1/PPPP1PBP/RNBQK1NR w KQkq - 2 4. What is the best move?,knight on g1 to e2
Black to move. Position is r1bqk2r/pp3ppp/2np1n2/2pPp3/2P1P3/2PB1N2/P4PPP/R1BQK2R b KQkq - 0 9. What is the best move?,knight on c6 to e7
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
Black to move. Position is 2kr3r/2p2ppp/ppp5/4n3/3RPP2/2P1B3/P1P1K1PP/7R b - - 0 16. What is the best move?,knight on e5 to d7
White to move. Position is r2qr1k1/1p1nppbp/1P2b1p1/QNp5/2P1P3/4BP2/P3B1PP/2RR2K1 w - - 3 23. What is the best move?,queen on a5 to e1
White to move. Position is rnbq1rk1/1ppp1ppp/4pn2/p7/1bPP4/5NP1/PP1BPP1P/RN1QKB1R w KQ - 1 6. What is the best move?,bishop on f1 to g2
White to move. Position is r1bqk2r/pp1n1ppp/3bpn2/8/8/1NNB4/PPP1QPPP/R1B1K2R w KQkq - 3 11. What is the best move?,bishop on c1 to d2
Black to move. Position is rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3. What is the best move?,pawn on c5 captures pawn on d4
Black to move. Position is 2r2rk1/1p1n1p2/p2q2pp/3p4/6B1/1P2P2P/PQ3PP1/2R2RK1 b - - 1 22. What is the best move?,pawn on h6 to h5
White to move. Position is r1bq1rk1/ppp2pbp/2np2p1/8/2P5/2N3P1/PP2PPBP/R1BQ1RK1 w - - 0 10. What is the best move?,bishop on c1 to d2
White to move. Position is rnbqkb1r/pp3ppp/3ppn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6. What is the best move?,bishop on c1 to e3
White to move. Position is rnbqkr2/ppp3Qp/5P2/2bp2B1/8/2P5/PP3nPP/RN2KBNR w KQq - 0 9. What is the best move?,pawn on b2 to b4
Black to move. Position is r7/p4ppk/1p3n1p/1PBp3P/8/P2R4/5P2/2R2K2 b - - 0 27. What is the best move?,pawn on b6 captures bishop on c5
Black to move. Position is r1bqkb1r/pp3ppp/2nppn2/6B1/3NP3/2N5/PPPQ1PPP/R3KB1R b KQkq - 1 7. What is the best move?,bishop on f8 to e7
White to move. Position is rnb2rk1/1pn1q1bp/p2pP1p1/2p5/P1B2P2/2N2N2/1P4PP/R1BQ1RK1 w - - 1 17. What is the best move?,pawn on f4 to f5
White to move. Position is 3r1r2/pp2qpkp/1np1pp2/4N3/2PP4/4Q3/PP3PPP/3RR1K1 w - - 4 21. What is the best move?,knight on e5 to g4
White to move. Position is 2bqr1k1/2p2pp1/2pp1n1p/r3p3/1b2P3/2PP1N2/P3QPPP/R1BR2K1 w - - 0 14. What is the best move?,pawn on c3 captures bishop on b4
White to move. Position is r7/p4ppk/5n1p/1Ppp3P/8/P2R4/5P2/2R2K2 w - - 0 28. What is the best move?,rook on c1 captures pawn on c5
Black to move. Position is r3k2r/pp1qn1pp/2p2p2/3P4/8/5N2/PP2QPPP/2R1R1K1 b kq - 0 17. What is the best move?,king on e8 to f7
White to move. Position is rnbqkb1r/pppp2pp/4pn2/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR w KQkq - 2 4. What is the best move?,knight on g1 to f3
White to move. Position is rqb1k2r/1p1n3p/p2b1pp1/3N4/1P1N1P2/PQ2P3/6PP/2R2RK1 w - - 4 18. What is the best move?,rook on f1 to d1
White to move. Position is r1bq1rk1/pp2bppp/2np1n2/4p3/3NPP2/2N1B3/PPP1B1PP/R2Q1RK1 w - - 0 10. What is the best move?,knight on d4 to b3
White to move. Position is r1r2k2/pp1n1pbp/2p2np1/4p1B1/2P1P3/5N2/PP2BPPP/R3K2R w KQ - 0 13. What is the best move?,castling queenside
White to move. Position is 2rq3k/4n3/p3Pr1p/1p4p1/5N2/P5PQ/1P2P1BP/5R1K w - - 2 29. What is the best move?,knight on f4 to d3
Black to move. Position is rn1qk2r/pb2bppp/1pp1p3/3n4/3P4/P1NBPN2/1P3PPP/R1BQK2R b KQkq - 1 9. What is the best move?,knight on d5 captures knight on c3
White to move. Position is 8/5R1p/6pk/2p2b2/P1P4P/3B4/3K1p1P/4r3 w - - 6 37. What is the best move?,bishop on d3 to e2
White to move. Position is b1n1r3/r4kp1/2ppNp1p/pp3P2/1P2P1P1/P1NR4/2P2K1P/3R4 w - - 0 25. What is the best move?,pawn on h2 to h4
White to move. Position is rnbqkbnr/pp3ppp/4p3/8/2BpP3/5N2/PP3PPP/RNBQK2R w KQkq - 0 6. What is the best move?,queen on d1 captures pawn on d4
White to move. Position is 6r1/pp2k3/8/3pP3/4bb1P/PN6/1P1R4/2R4K w - - 3 33. What is the best move?,rook on d2 to g2
White to move. Position is r2q1rk1/p3ppbp/bpn2np1/3p4/3P4/1PN1P1P1/P3NPBP/R1BQ1RK1 w - - 1 11. What is the best move?,pawn on a2 to a4
White to move. Position is 1r1qk2r/pQ1b1ppp/4pb2/2p5/3P4/5N2/PPP2PPP/R3KB1R w KQk - 1 12. What is the best move?,queen on b7 captures pawn on a7
White to move. Position is 4rr2/5pk1/3R2p1/pp2p1b1/4P3/PBP2P2/1P6/1K3R2 w - - 0 31. What is the best move?,rook on d6 to d5
