inputs,label
Black to move. Position is r4Rk1/2pbq3/7p/p1pPp3/2P1P3/2QN2p1/PP4P1/4R1K1 b - - 0 26. What is the best move?,rook on a8 captures rook on f8
White to move. Position is 3bk2r/n4ppp/2qp1n2/1p2p1Bb/4P3/N1P2N1P/1PB2PP1/3Q1RK1 w k - 0 17. What is the best move?,queen on d1 to d3
White to move. Position is r2q1rk1/1p1bppbp/p1np1np1/8/2P1P3/2N1B3/PPN1BPPP/R2Q1RK1 w - - 0 11. What is the best move?,king on g1 to h1
Black to move. Position is r1bqkb1r/pp1ppppp/2n5/2pnP3/2B5/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 4 5. What is the best move?,knight on d5 to b6
Black to move. Position is 2kr3r/1ppn1ppp/p1p5/8/4P3/2P1BP2/P1P1K1PP/3R3R b - - 2 14. What is the best move?,rook on d8 to e8
Black to move. Position is rn1qkb1r/pb1ppppp/1p3n2/2p5/2P5/5NP1/PP1PPPBP/RNBQ1RK1 b kq - 3 5. What is the best move?,pawn on g7 to g6
White to move. Position is r2qk2r/2p2ppp/1bnp1n2/1p2p3/3PP1b1/2P2N2/1PB2PPP/RNBQ1RK1 w kq - 0 11. What is the best move?,rook on a1 captures rook on a8
Black to move. Position is 6k1/5q1p/pp1r1PpQ/3b4/5R2/7P/1P4P1/5R1K b - - 1 39. What is the best move?,rook on d6 to d7
White to move. Position is 1rb1r1k1/4bppp/ppq1p3/3nP3/P7/1NN1B3/1PPQ2PP/4RR1K w - - 1 19. What is the best move?,queen on d2 to f2
White to move. Position is 3r2k1/3q1ppp/ppr5/3bP3/3P1R2/3BQ2P/1P4P1/5R1K w - - 1 32. What is the best move?,rook on f4 to h4
Black to move. Position is r3rnk1/1bq1b3/p3pP1p/1p5Q/2pR4/P1N1P2P/1P3PP1/1B3RK1 b - - 0 22. What is the best move?,bishop on e7 captures pawn on f6
White to move. Position is r4rk1/1pp2ppp/p7/4p3/2P1P1n1/2N5/PP3PPP/R3R1K1 w - - 0 16. What is the best move?,pawn on f2 to f3
Black to move. Position is r2qr1k1/1b1nbpp1/p3pn1p/1p2N3/2pP1B2/P1N1P2P/1P2QPP1/1BR2RK1 b - - 3 16. What is the best move?,knight on d7 captures knight on e5
Black to move. Position is r1bq2k1/pp1n2pp/2p1p3/3p4/2PPP3/P1N5/1PQ1B1PP/5RK1 b - - 0 16. What is the best move?,pawn on d5 captures pawn on c4
Black to move. Position is r1bq1rk1/pp1n2pp/2pBp3/5p2/2PPp3/P3P2P/1PQ2PP1/R3KB1R b KQ - 1 13. What is the best move?,rook on f8 to f7
Black to move. Position is rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2. What is the best move?,pawn on d7 to d5
White to move. Position is r1bq1rk1/ppp1bppp/5n2/8/1npP4/2N2N1P/PP2BPP1/R1BQ1RK1 w - - 0 12. What is the best move?,bishop on e2 captures pawn on c4
White to move. Position is 8/p3n3/1p1p3p/6k1/2BPb1P1/P1P1N1K1/5P2/8 w - - 6 42. What is the best move?,bishop on c4 to f7
Black to move. Position is 3r4/3P3p/3kppp1/R1Nb4/P2K1P2/6P1/7P/8 b - - 1 39. What is the best move?,pawn on e6 to e5
White to move. Position is r5k1/p4qPr/1pn1pBN1/2pp1nQp/7P/P2P2R1/5PP1/4RK2 w - - 3 30. What is the best move?,rook on g3 to f3
White to move. Position is r1bqk2r/pp1n1pp1/2p2n1p/3p2B1/1b1P4/2NBP3/PPQ2PPP/R3K1NR w KQkq - 0 9. What is the best move?,bishop on g5 to h4
Black to move. Position is 8/8/8/3k4/3p3p/3N1P2/5K2/8 b - - 5 72. What is the best move?,king on d5 to e6
Black to move. Position is 4rrk1/p4qp1/2R5/3PPp2/5N2/1P4P1/PB4K1/4R3 b - - 0 31. What is the best move?,rook on e8 to c8
White to move. Position is 8/r2b1k2/2pqpn1Q/pp3p2/2PP4/P3PP1P/1P6/2K2BR1 w - - 0 29. What is the best move?,rook on g1 to g7
Black to move. Position is 8/7p/6pk/3Q2b1/4P3/5q2/2P5/4K3 b - - 7 46. What is the best move?,bishop on g5 to h4
White to move. Position is r2qkbnr/pppb1ppp/2np4/1B2p3/3PP3/5N2/PPP2PPP/RNBQK2R w KQkq - 1 5. What is the best move?,bishop on b5 captures knight on c6
Black to move. Position is r1b1rbk1/2q2ppp/ppnppn2/P7/4PP2/1NN1BB2/1PP3PP/R2Q1R1K b - - 0 14. What is the best move?,pawn on b6 captures pawn on a5
White to move. Position is 8/8/7p/2kNp1pP/1p2P1P1/1P1K4/2P2r2/8 w - - 3 49. What is the best move?,knight on d5 to e3
Black to move. Position is r2qr1k1/ppp1bppp/2n5/5b2/2BP1B2/P1P2N2/5PPP/R2QR1K1 b - - 0 15. What is the best move?,bishop on f5 to g6
White to move. Position is 8/7p/6pk/b1PQ4/4P3/5q2/8/4K3 w - - 1 49. What is the best move?,queen on d5 to d2
White to move. Position is rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3. What is the best move?,pawn on d2 to d4
Black to move. Position is 8/p3k2P/1p2bp2/2p1p3/2P5/3B4/PP5r/1K4R1 b - - 4 41. What is the best move?,pawn on f6 to f5
White to move. Position is r2qr1k1/pp3pbp/3B2p1/2p5/4b3/5B2/PP3PPP/RQ3RK1 w - - 0 18. What is the best move?,bishop on f3 captures bishop on e4
Black to move. Position is rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2. What is the best move?,pawn on e7 to e6
Black to move. Position is 8/5pk1/p4q2/2pB1Ppp/P1Pb4/3Q4/5rPP/4R2K b - - 4 34. What is the best move?,rook on f2 captures pawn on f5
White to move. Position is 8/pp2n3/3p1k1p/8/3Pb1P1/PBP1N3/5P2/6K1 w - - 1 38. What is the best move?,king on g1 to h2
Black to move. Position is r1bqk2r/pp1nbppp/2p1p3/3p4/2PPNB2/4PN1P/PP3PP1/R2QKB1R b KQkq - 0 8. What is the best move?,pawn on d5 captures knight on e4
White to move. Position is 8/p4k2/1b6/1P2B3/3p4/8/P5PP/7K w - - 0 43. What is the best move?,bishop on e5 to f4
White to move. Position is rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 4. What is the best move?,bishop on c1 to g5
Black to move. Position is 5rk1/ppQ2p1p/3p2p1/3Pn3/8/4R1PP/P3qPB1/6K1 b - - 1 28. What is the best move?,queen on e2 captures pawn on a2
White to move. Position is r4rk1/pb3pp1/1p1qnn1p/2pP4/2B2N2/P1N2Q2/1P3PPP/R4RK1 w - - 3 21. What is the best move?,knight on f4 to e2
White to move. Position is r1bq1rk1/pppp1ppp/2n2n2/1B2p3/4P3/2bP1N2/PPP2PPP/R1BQ1RK1 w - - 0 7. What is the best move?,pawn on b2 captures bishop on c3
White to move. Position is r2q1rk1/pp1bppbp/2np1np1/8/2PNP3/2N1B3/PP2BPPP/R2Q1RK1 w - - 2 10. What is the best move?,knight on d4 to c2
Black to move. Position is rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1. What is the best move?,pawn on d7 to d5
Black to move. Position is r1bqk2r/4bppp/p4n2/3p4/Q7/2NB4/PP3PPP/R1B2RK1 b kq - 3 12. What is the best move?,bishop on c8 to d7
White to move. Position is 8/6kp/p2p2p1/1p1Nn1q1/4P2b/7B/PPP4P/1K3Q2 w - - 1 29. What is the best move?,knight on d5 to c7
White to move. Position is r5k1/p1Q3b1/1p3p2/2pb1qpp/8/2P1B3/PP3NPP/3R2K1 w - - 2 29. What is the best move?,pawn on b2 to b3
Black to move. Position is 6k1/1bq3b1/p3r1n1/1p2pN1Q/2p3R1/P2rP2P/1P3PP1/1B3RK1 b - - 7 29. What is the best move?,queen on c7 to f7
White to move. Position is 1r4k1/2pn2p1/q1ppbp1p/4p3/rP2PP2/P2PN1P1/1BR1Q1KP/R7 w - - 0 27. What is the best move?,pawn on f4 captures pawn on e5
Black to move. Position is 4r1k1/p3qp1p/1p4p1/3Q4/P7/1r3PK1/3R2PP/7R b - - 0 26. What is the best move?,rook on b3 to b4
Black to move. Position is r1bqk2r/pp2npbp/3pp1p1/8/2BpPP2/3P4/PPP1N1PP/R1B1QRK1 b kq - 1 10. What is the best move?,castling kingside
Black to move. Position is 8/8/1b6/pk2B3/7P/3p4/P5P1/3K4 b - - 1 49. What is the best move?,bishop on b6 to e3
White to move. Position is 1kr3r1/pp1b4/4p3/3PPnn1/2P2N1q/7P/1B2QPP1/R2R3K w - - 1 31. What is the best move?,bishop on b2 to d4
Black to move. Position is 4bk2/pp3p2/2np3p/3B2q1/3PQN2/P1P3P1/5P2/6K1 b - - 1 29. What is the best move?,queen on g5 to f6
White to move. Position is 1k3rr1/pp1b4/8/2PpPn2/7q/7N/4QPP1/R1BR3K w - - 0 34. What is the best move?,pawn on e5 to e6
Black to move. Position is 2rqr1k1/1p1bppbp/p2p1np1/4n3/1PP1P3/N1N1BP2/P2QB1PP/2RR2K1 b - - 2 16. What is the best move?,pawn on h7 to h6
White to move. Position is r4rk1/p3p2p/q2p1np1/2B1b3/8/2N5/PPPQ2PP/4RRK1 w - - 2 19. What is the best move?,knight on c3 to d5
White to move. Position is 4b3/p1q1k3/1p1rpp2/2p5/2P4p/4Q1P1/PPB5/1K2R3 w - - 0 31. What is the best move?,pawn on g3 captures pawn on h4
Black to move. Position is r1bqr1k1/ppp2ppp/2np1n2/1Bb1p3/4P3/2PP1N2/PP2QPPP/RNBR2K1 b - - 0 8. What is the best move?,pawn on a7 to a6
Black to move. Position is r1bqkb1r/1p3pp1/p1nppn1p/8/3NP3/2N1B3/PPPQ1PPP/2KR1B1R b kq - 1 9. What is the best move?,knight on c6 captures knight on d4
White to move. Position is 1N1R1b2/5pkp/p3p3/4P3/P6P/8/2r5/7K w - - 3 36. What is the best move?,pawn on h4 to h5
Black to move. Position is 8/p4k2/1b6/1P1pB3/8/8/P5PP/7K b - - 0 42. What is the best move?,pawn on d5 to d4
Black to move. Position is r1b1k2r/4qpbp/p2p4/1p2pp2/4P3/N1PB4/PP3PPP/R2Q1RK1 b kq - 1 14. What is the best move?,pawn on d6 to d5
Black to move. Position is 5rk1/ppQ2p1p/3p2p1/4n3/8/4R1PP/3q1PB1/6K1 b - - 5 32. What is the best move?,knight on e5 to d3
Black to move. Position is r6r/p2bkp2/1p2pn1p/2p1q1p1/8/Q1PBB3/PP3PPP/2KRR3 b - - 3 19. What is the best move?,bishop on d7 to c6
Black to move. Position is rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on c7 to c5
White to move. Position is 4rr2/2q2pk1/3p2p1/ppbQp1p1/4P2P/PBP2P2/1P6/1K1R1R2 w - - 0 28. What is the best move?,pawn on h4 captures pawn on g5
Black to move. Position is 3k4/B4ppp/8/8/1R3P2/1Pbp4/P4P1P/3K4 b - - 0 40. What is the best move?,bishop on c3 captures rook on b4
White to move. Position is r1bqr1k1/2p2ppp/p1pp1n2/2b1p3/4P3/2PP1N2/PP2QPPP/RNBR2K1 w - - 0 10. What is the best move?,knight on b1 to d2
Black to move. Position is rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB1N1P/PP3PP1/R1BQK2R b KQ - 0 8. What is the best move?,pawn on e6 captures pawn on d5
White to move. Position is 2kr2nr/1pp2ppp/p1p5/8/1b2P3/2N1B3/PPP1bPPP/R3K2R w KQ - 0 11. What is the best move?,king on e1 captures bishop on e2
White to move. Position is 8/3b4/3Pk2K/pp6/5PP1/P1nBN3/8/8 w - - 1 58. What is the best move?,pawn on f4 to f5
Black to move. Position is 8/3q2kp/3p1bp1/1N1Q4/2n1P3/8/1PP5/1K6 b - - 0 37. What is the best move?,queen on d7 to f7
Black to move. Position is 8/3knR2/4P3/1Pqp1p1r/2rN4/P2RQ3/7P/7K b - - 0 36. What is the best move?,king on d7 to e8
Black to move. Position is r5k1/1pp3p1/3p1r1p/3Pp3/2P5/1PR2PPK/4R2P/8 b - - 2 40. What is the best move?,rook on a8 to a1
White to move. Position is 1B6/8/1b6/pk6/7P/3p4/P5P1/3K4 w - - 0 49. What is the best move?,bishop on b8 to e5
Black to move. Position is rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1. What is the best move?,pawn on d7 to d5
White to move. Position is rn1qkb1r/p1pp1ppp/bp2pn2/8/2PP4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 1 5. What is the best move?,queen on d1 to c2
White to move. Position is 1nkr3r/2p2ppp/pp6/2p5/4PP2/2PRB3/P1P1K1PP/3R4 w - - 2 19. What is the best move?,rook on d3 captures rook on d8
Black to move. Position is r1bqk2r/ppp2ppp/2n5/3n4/1bBP4/2N2N2/PP3PPP/R1BQ1RK1 b kq - 1 9. What is the best move?,bishop on b4 captures knight on c3
Black to move. Position is 5r2/pB3pkp/5Rp1/3pQ3/8/6PP/5P1K/3qn3 b - - 3 37. What is the best move?,rook on f8 to d8
White to move. Position is rnbqkb1r/p1pp1ppp/1p2pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4. What is the best move?,pawn on g2 to g3
White to move. Position is 1q2kb1r/1r1n1ppp/2Qpp3/8/N7/8/1PP2PPP/R1BR2K1 w k - 1 18. What is the best move?,knight on a4 to c5
White to move. Position is 1q3r1k/1pp3p1/p2p3p/3Ppr2/2P3Q1/1P2RPP1/2P4P/5RK1 w - - 3 31. What is the best move?,pawn on c4 to c5
Black to move. Position is 4rr2/5pk1/6p1/pp1Rp1b1/4P3/PBP2P2/1P6/1K3R2 b - - 1 31. What is the best move?,pawn on b5 to b4
Black to move. Position is r2qk2r/pppbbppp/2np1n2/1B2p3/3PP3/2N2N2/PPP2PPP/R1BQR1K1 b kq - 6 7. What is the best move?,knight on c6 captures pawn on d4
Black to move. Position is r1b2k1r/3pbp2/p3pp2/1p2qP1p/4P2Q/2NB4/PPP3PP/4RR1K b - - 2 16. What is the best move?,bishop on c8 to b7
White to move. Position is 8/4q1kp/5bp1/1N1Q4/n3P3/8/2P5/1K6 w - - 3 40. What is the best move?,king on b1 to c1
White to move. Position is 6k1/2p5/8/p2PP2p/2P5/6p1/Pq4P1/3QK3 w - - 0 43. What is the best move?,queen on d1 captures pawn on h5
White to move. Position is r1bqkb1r/5p1p/p1np1p2/1p2p3/4P3/N1N5/PPP2PPP/R2QKB1R w KQkq - 0 10. What is the best move?,knight on c3 to d5
Black to move. Position is rn1qk2r/pbppbppp/1p2pn2/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R b KQkq - 4 6. What is the best move?,castling kingside
White to move. Position is 1r3rk1/4qp1p/3p2n1/p2P1Q2/2R1Pp2/1B6/P5PP/5R1K w - - 0 28. What is the best move?,pawn on e4 to e5
Black to move. Position is rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3. What is the best move?,bishop on f8 to b4
White to move. Position is 6k1/2p5/8/p1pPPb1p/2P4q/4Q1p1/PP4P1/4R1K1 w - - 1 32. What is the best move?,queen on e3 to f3
Black to move. Position is r1bqkbnr/1p1p1ppp/p1N1p3/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6. What is the best move?,pawn on d7 captures knight on c6
White to move. Position is r1bq1rk1/pp3pbp/n2n2p1/2pP4/8/1PN3PP/P3NPB1/R1BQ1RK1 w - - 1 14. What is the best move?,bishop on c1 to f4
White to move. Position is 3q4/5rkp/p2p2p1/1p1Nn1b1/4P3/7B/PPP1Q2P/1K1R4 w - - 0 24. What is the best move?,rook on d1 to f1
Black to move. Position is r1bqk2r/pp3pp1/4pn1p/8/1Q1N3P/8/PPP2PP1/R3KB1R b KQkq - 1 12. What is the best move?,pawn on a7 to a5
Black to move. Position is 4rr2/5pk1/3R2p1/pp2p1P1/4P3/PBP1bP2/1P6/1K3R2 b - - 0 30. What is the best move?,bishop on e3 captures pawn on g5
White to move. Position is r1bq1rk1/pp2bppp/2p2n2/8/1nBP4/2N2N1P/PP3PP1/R1BQ1RK1 w - - 0 13. What is the best move?,rook on f1 to e1
White to move. Position is rn1qk2r/p1p2ppp/bp2pn2/3p4/1bPP4/1P3NP1/P3PPBP/RNBQK2R w KQkq - 2 7. What is the best move?,bishop on c1 to d2
White to move. Position is 2qrk3/pb5p/1p3ppB/2pP1n2/1n5P/1PN3PB/P2Q1P1K/3R4 w - - 0 28. What is the best move?,queen on d2 to b2
White to move. Position is r1bqkb1r/pp2pppp/1nn5/2ppP3/8/1BP2N2/PP1P1PPP/RNBQK2R w KQkq d6 0 7. What is the best move?,en passant
White to move. Position is r2qrnk1/pp2bpn1/2p1b1pp/3pN3/3P4/2NBP2P/PPQ2PPB/1R3RK1 w - - 2 17. What is the best move?,pawn on g2 to g4
White to move. Position is 2k4q/pp4pp/1nn5/2b5/4pP2/N1P5/3P2PP/R1B1R2K w - - 0 23. What is the best move?,rook on e1 captures pawn on e4
White to move. Position is 8/6pk/2b4p/4R2P/1P6/5P2/1r4P1/6K1 w - - 13 47. What is the best move?,rook on e5 to c5
White to move. Position is r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/5N2/PP3PPP/RNBQK2R w KQkq - 1 7. What is the best move?,bishop on c1 to d2
White to move. Position is rnbq1rk1/ppp2ppp/5n2/3p4/3N4/3Q2P1/PPPNPPBP/R3K2R w KQ - 1 9. What is the best move?,pawn on c2 to c4
White to move. Position is 8/6k1/3R2pp/4p3/r5P1/3PK2P/8/8 w - - 0 36. What is the best move?,rook on d6 to d7
White to move. Position is 5k2/pb5p/1p3PBN/6R1/1p6/1P4P1/P6r/5K2 w - - 0 40. What is the best move?,bishop on g6 to h5
Black to move. Position is 1r2k3/4npp1/4p3/1PqpP2P/r2N1P2/P2RQ3/7P/1R5K b - - 0 31. What is the best move?,queen on c5 to a7
White to move. Position is 8/2p3p1/1p1p4/3P1k1p/1PP5/3K1r2/2R4P/8 w - - 4 54. What is the best move?,king on d3 to d4
White to move. Position is r3r1k1/1p2ppbp/1q3np1/1Np1Pb2/2P2P2/4B3/P1Q1B1PP/2RR2K1 w - - 1 27. What is the best move?,queen on c2 to b3
White to move. Position is 8/1r2rp2/2R3p1/1P2p1k1/2B1P3/1K2bP2/1P6/3R4 w - - 13 41. What is the best move?,king on b3 to b4
Black to move. Position is r1bqk2r/3n1ppp/p3p3/1pbpP3/1n3P2/3B1N2/PPPBQ1PP/R2NK2R b KQkq - 1 11. What is the best move?,pawn on a6 to a5
White to move. Position is 8/5pkp/p7/3Bp3/RN2Pp2/2P1bP2/1PK5/5br1 w - - 1 33. What is the best move?,knight on b4 to c6
Black to move. Position is rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2. What is the best move?,knight on b8 to c6
Black to move. Position is rn1q1rk1/pbp1bppp/1p2pn2/3pN3/2PP4/2N3P1/PP2PPBP/R1BQ1RK1 b - - 1 8. What is the best move?,knight on b8 to d7
Black to move. Position is b4rk1/4Q2p/p6q/P1p5/5p1P/2P3pK/2PR4/6N1 b - - 1 36. What is the best move?,queen on h6 to g6
Black to move. Position is rnbqk2r/pp2bppp/2p1pn2/3p4/2PP1B2/2N1PN2/PP3PPP/R2QKB1R b KQkq - 0 6. What is the best move?,knight on b8 to d7
Black to move. Position is 1rr5/p5kp/3p1np1/4p3/8/1PNP3P/P5P1/2R2RK1 b - - 0 25. What is the best move?,king on g7 to f7
Black to move. Position is 8/3knR2/4p3/1PqpPP1r/2rN4/P2RQ3/7P/7K b - - 0 35. What is the best move?,pawn on e6 captures pawn on f5
Black to move. Position is 3r1r2/1p3pk1/p2q3p/8/2n3Q1/1B4P1/Pb4PP/4RR1K b - - 0 25. What is the best move?,king on g7 to h8
Black to move. Position is r1br2k1/3n1ppp/2p1p3/p2pP3/N4q2/1P1B2P1/P1P1QP1P/4RR1K b - - 0 17. What is the best move?,queen on f4 to b4
White to move. Position is r1b3qk/pp1nQ1p1/7p/2p1P3/2P1P3/P1P5/4B1PP/5RK1 w - - 0 23. What is the best move?,bishop on e2 to h5
Black to move. Position is 8/1r2rpk1/2R3p1/1P2p3/2B1P3/4bP2/1PK5/3R4 b - - 10 39. What is the best move?,bishop on e3 to d4
Black to move. Position is 3rr1k1/p2n1pp1/2p1pn1p/4N2P/1BRP4/8/PP3PP1/4R1K1 b - - 0 24. What is the best move?,knight on d7 to b6
Black to move. Position is 8/6kp/3p1bp1/1p1Qq3/2n1P3/2N4B/1PP4P/1K6 b - - 1 33. What is the best move?,queen on e5 captures pawn on h2
Black to move. Position is 4b3/6pk/7p/4R2P/1P6/5P2/1r4P1/6K1 b - - 12 46. What is the best move?,bishop on e8 to a4
White to move. Position is r1bq1rk1/1p1nbpp1/p1p1pn1p/8/2pP1B2/P1N1PN1P/1P3PP1/2RQKB1R w K - 0 11. What is the best move?,bishop on f1 captures pawn on c4
White to move. Position is 2rq1rk1/1p1bppbp/p1np1np1/8/2P1P3/2N1BP2/PPN1B1PP/R2Q1RK1 w - - 1 12. What is the best move?,king on g1 to h1
Black to move. Position is 5rk1/n4ppp/2qp1b2/1p2p3/4P3/1BP2Q1P/1PN2PP1/5RK1 b - - 3 20. What is the best move?,queen on c6 to c5
White to move. Position is 3r4/pb3k1p/1p1Pqp1B/2p2p2/1n3Q1P/1PN3P1/P4P1K/3R4 w - - 0 31. What is the best move?,pawn on a2 to a4
White to move. Position is 8/3B2kp/3p1bp1/1p1Q4/2n1P3/2N5/1PP5/1K4q1 w - - 2 35. What is the best move?,queen on d5 to d1
White to move. Position is 8/6kp/5bp1/3Q4/4P3/2q5/2P5/3K4 w - - 0 43. What is the best move?,queen on d5 to b7
White to move. Position is r2qk2r/4npbp/p2p4/1p1P1p1Q/4p3/N1PB4/PP3PPP/R4RK1 w kq - 0 16. What is the best move?,bishop on d3 to c2
White to move. Position is r1bqkb1r/pp3ppp/2np1n2/1N2p3/4P3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 7. What is the best move?,bishop on c1 to g5
Black to move. Position is 3r2k1/2R3p1/5p1p/4p3/1P2P3/3rN1Pb/4KR1P/8 b - - 9 37. What is the best move?,rook on d3 to b3
White to move. Position is rnb1k2r/pp3p2/4p1pp/q1ppP3/3Pn1Q1/P1PBB3/2P2PPP/R3K1NR w KQkq - 2 11. What is the best move?,knight on g1 to e2
White to move. Position is 1r6/3n1k2/ppR3p1/3Npp1p/1P4P1/4P1K1/P4P1P/8 w - - 0 30. What is the best move?,pawn on g4 captures pawn on f5
Black to move. Position is r3k3/1R3R2/p2r2p1/3n1p2/1P1p1P1p/3B4/P2K2PP/8 b - - 7 33. What is the best move?,rook on a8 to b8
White to move. Position is 4r1k1/p3qp1p/1p4p1/3Q4/8/PP2rP2/3R1KPP/7R w - - 2 25. What is the best move?,pawn on h2 to h4
White to move. Position is 1r6/6k1/3p1npp/p3p3/6P1/1PrP3P/P5K1/2R2R2 w - - 0 28. What is the best move?,rook on c1 captures rook on c3
Black to move. Position is r1bqk2r/pp1n1ppp/4pb2/6B1/3N3P/8/PPPQ1PP1/R3KB1R b KQkq - 0 10. What is the best move?,pawn on h7 to h6
White to move. Position is 2r2r2/5pk1/p4b2/1pq4p/4R2P/1B4P1/P2Q2P1/5R1K w - - 0 32. What is the best move?,rook on e4 to f4
White to move. Position is r4k2/4rppp/p3bn2/3p4/NP6/3B4/P4PPP/R3R1K1 w - - 1 19. What is the best move?,knight on a4 to c5
White to move. Position is 3r2k1/2R3p1/5p1p/3Np3/1P2P1b1/1r4P1/4KR1P/8 w - - 12 39. What is the best move?,king on e2 to f1
White to move. Position is r4rk1/pb1nqppp/1p2pn2/3p4/1pPP4/1P1Q1NP1/P2NPPBP/R1R3K1 w - - 4 13. What is the best move?,knight on f3 to e5
Black to move. Position is 1q2k2r/3Q1ppp/1r1Bp3/2p5/8/8/1PP2PPP/R2R2K1 b k - 0 21. What is the best move?,king on e8 captures queen on d7
Black to move. Position is r2qrnk1/pp2bp2/2p1b1pp/3pN2n/3P4/2NBP2P/PPQ2PPB/1R3RK1 b - - 1 16. What is the best move?,knight on h5 to g7
Black to move. Position is 8/4k1p1/1R2b2p/8/1P6/5P1P/1r4P1/6K1 b - - 4 38. What is the best move?,bishop on e6 to c4
White to move. Position is 3r2k1/3q3p/ppr1b1pQ/4Pp2/3P3R/3B3P/1P4P1/5R1K w - f6 0 35. What is the best move?,en passant
White to move. Position is r1bq1rk1/1p2bppp/p1nppn2/8/3NPP2/2N1B3/PPP1B1PP/R2Q1RK1 w - - 1 10. What is the best move?,pawn on a2 to a4
White to move. Position is r1bq1rk1/ppp1bppp/8/3p4/1nPPn3/5N2/PP2BPPP/RNBQ1RK1 w - - 3 10. What is the best move?,pawn on a2 to a3
White to move. Position is rnbq1rk1/pp3pbp/3ppnp1/2pP4/2P1P3/2NB1N2/PP3PPP/R1BQK2R w KQ - 0 8. What is the best move?,pawn on h2 to h3
White to move. Position is r1b2rk1/5pbp/p2p4/4p1q1/R3Pp2/2PB4/1PN2PPP/3Q1RK1 w - - 1 18. What is the best move?,queen on d1 to e2
Black to move. Position is r3k1nr/pp1bq1bp/8/1B1Nnpp1/8/6B1/PP2QPPP/R3K1NR b KQkq - 1 13. What is the best move?,bishop on d7 captures bishop on b5
Black to move. Position is rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2. What is the best move?,pawn on e7 to e6
Black to move. Position is 8/p5pk/2N1p2p/8/1r3n2/8/1B3PP1/1R4K1 b - - 4 37. What is the best move?,rook on b4 to b3
White to move. Position is rnb2rk1/pp2ppbp/1q1p1np1/3P4/8/1N3NP1/PP2PPBP/R1BQK2R w KQ - 2 10. What is the best move?,bishop on c1 to e3
Black to move. Position is 8/R1p5/1p1p1r1k/1P1P2pp/2P1K3/8/7P/8 b - - 1 60. What is the best move?,rook on f6 to f7
Black to move. Position is 2r1k3/4nppp/4p3/1PqpP3/r2N2P1/P2RQP2/7P/1R5K b - - 4 29. What is the best move?,queen on c5 to b6
White to move. Position is 1r3rk1/q2bppbp/pn1p1np1/N1pP4/P3P3/2N5/1P2BPPP/R1BQ1RK1 w - - 10 15. What is the best move?,rook on f1 to e1
White to move. Position is r1bqkbnr/pppp1p1p/2n3p1/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4. What is the best move?,pawn on d2 to d4
White to move. Position is q3r1k1/2pb1pp1/2pp1n1p/4p3/rP2P3/P2P4/3NQPPP/R1BR2K1 w - - 3 17. What is the best move?,knight on d2 to f1
White to move. Position is rn1q1rk1/pb2bppp/1p2pn2/3pN3/3P4/2N3P1/PP2PPBP/R1BQ1RK1 w - - 0 10. What is the best move?,bishop on c1 to f4
White to move. Position is r2n1rk1/ppp1qppp/3pbn2/4p1B1/2B1P3/2PP1N2/P1PQ1PPP/R4RK1 w - - 6 11. What is the best move?,bishop on c4 to b3
Black to move. Position is 8/1b2nk1p/1p5B/2p2P2/Q6P/1P2N1K1/P7/7q b - - 5 54. What is the best move?,queen on h1 to f3
White to move. Position is r4k2/pp1b1pp1/2np1q1p/8/2BP1N1P/P1P2Q2/5PP1/4R1K1 w - - 8 25. What is the best move?,queen on f3 to g3
Black to move. Position is rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3. What is the best move?,pawn on d5 captures pawn on e4
White to move. Position is 4r1nr/pp1k2bp/3q4/8/5p2/5QB1/PP3PPP/3RK2R w K - 1 19. What is the best move?,king on e1 to f1
