inputs,label
"It is White's turn to move. The board position is:
r . . . . r k .
. . . b . . . p
. p . . p b p .
p . q p . . . .
P n . p . P . .
. B . P . N . .
. P P B . Q P P
. . . . R R . K
The best move is f4f5 and the evaluation is 137. Explain why f4f5 is the best move.",Quite wrong. Black underestimates the threats and takes away an important defender. 22...Rae8 was called for.
"It is Black's turn to move. The board position is:
r . . . . r k .
. . . b . . . p
. p . . p b p .
p . q p . . . .
P n . p . P . .
. B . P . N Q .
. P P B . . P P
. . . . R R . K
The best move is c5d6 and the evaluation is 94. Explain why c5d6 is the best move.","Gelfand's idea is perhaps revealed in the line 23.Ne5? Bxe5 24.Rxe5 Nxc2! 25.Rc1 Qd6 , threatening to take on e5."
"It is White's turn to move. The board position is:
r . . . . r k .
. . . b . . . p
. . . . . b p .
p p q p . p . .
P n . p . . . .
. B . P . N Q .
. P P B . . P P
. . . . R R . K
The best move is f3e5 and the evaluation is 107. Explain why f3e5 is the best move.",Or 24...bxa4 25.fxg6 axb3 26.gxh7+ and the attack is decisive after either 26...Kh8 27.Ne5 or 26...Kxh7 27.Ng5+ Bxg5 28.Qxg5.
"It is White's turn to move. The board position is:
r . . . b r k .
. . . . . . . p
. . . . . b p .
p p q p N p . .
P n . p . . . .
. B . P . . Q .
. P P B . . P P
. . . . R R . K
The best move is f1f5 and the evaluation is 233. Explain why f1f5 is the best move.","On 25...Bxe5 26.Rxe5 Rae8 White knocks the props out of Black's game with 27.Bxb4 , but the best defense was 25...Ra7! when White would retain a big plus with 26.Nxd7 Rxd7 27.Rxf5."
"It is Black's turn to move. The board position is:
r . . . b r . k
. . . . . . . p
. . . . . R p .
p q . p N . . .
. n . p . . . .
. B . P . . Q .
. P P B . . P P
. . . . R . . K
The best move is f8f6 and the evaluation is 374. Explain why f8f6 is the best move.",Smashing his way in.
"It is Black's turn to move. The board position is:
r . . . b . . k
. . . . . . . p
. . . . . . p N
p q . p . . . r
. n . p . Q . .
. B . P . . . .
. P P B . . P P
. . . . R . . K
The best move is h5h2 and the evaluation is 4. Explain why h5h2 is the best move.",A very fine game by Short.
"It is White's turn to move. The board position is:
r n b q . r k .
p p . . . p b p
. . . p p n p .
. . p P . . . .
. . P . P . . .
. . N B . N . .
P P . . . P P P
R . B Q K . . R
The best move is h2h3 and the evaluation is 76. Explain why h2h3 is the best move.",Black can try and make use of the omission of h2-h3 by White and play 7...Bg4.
"It is White's turn to move. The board position is:
r n b q . r k .
p . . . . p b p
. . . p . n p .
. p p P . . . .
. . . . P . . .
. . N B . N . P
P P . . . P P .
R . B Q K . . R
The best move is c3b5 and the evaluation is 56. Explain why c3b5 is the best move.",Nowadays 9...a6 10.a4 Nbd7 11.Bf4 Qe7 12.0-0 is quite popular.
"It is Black's turn to move. The board position is:
r n b q . r k .
p . . . . p b p
. . . p . n p .
. B p P . . . .
. . . . P . . .
. . N . . N . P
P P . . . P P .
R . B Q K . . R
The best move is f6e4 and the evaluation is 52. Explain why f6e4 is the best move.",10.Nxb5?! is dubious after 10...Nxe4! 11.Bxe4 Qa5+ 12.Nc3 Bxc3+ 13.bxc3 Re8 which is good for Black.
"It is Black's turn to move. The board position is:
r n b q . r k .
p . . . . p b p
. . . p . . p .
. B p P . . . .
. . . . N . . .
. . . . . N . P
P P . . . P P .
R . B Q K . . R
The best move is d8a5 and the evaluation is 66. Explain why d8a5 is the best move.","Forced, as are the next moves."
"It is White's turn to move. The board position is:
r n b . . r k .
p . . . . p b p
q . . N . . p .
. . p P . . . .
. . . . . . . .
. . . . . . . P
P P . N . P P .
R . B Q K . . R
The best move is d2c4 and the evaluation is 50. Explain why d2c4 is the best move.",If 13...Qd3!? 14.N2c4 Qxd1+ 15.Kxd1 Rd8 16.Bg5!
"It is White's turn to move. The board position is:
r . b . . r k .
p . . n . p b p
q . . N . . p .
. . p P . . . .
. . N . . . . .
. . . . . . . P
P P . . . P P .
R . B Q K . . R
The best move is e1g1 and the evaluation is 48. Explain why e1g1 is the best move.",This is best.
"It is White's turn to move. The board position is:
r . b . . r k .
p . . . . p b p
q n . N . . p .
. . p P . . . .
. . N . . . . .
. . . . . . . P
P P . . . P P .
R . B Q . R K .
The best move is c4b6 and the evaluation is 58. Explain why c4b6 is the best move.",White's knights must be challenged.
"It is Black's turn to move. The board position is:
r . b . . r k .
p . . . . p b p
q N . N . . p .
. . p P . . . .
. . . . . . . .
. . . . . . . P
P P . . . P P .
R . B Q . R K .
The best move is a6b6 and the evaluation is 86. Explain why a6b6 is the best move.",Weak is 16.Qd3? when 16...Nxc4 17.Nxc4 Bf5 18.Qe2 Rfe8 gives Black too much activity.
"It is White's turn to move. The board position is:
r . b . . r k .
. . . . . p b p
q p . N . . p .
. . p P . . . .
. . . . . . . .
. . . . . . . P
P P . . . P P .
R . B Q . R K .
The best move is f1e1 and the evaluation is 117. Explain why f1e1 is the best move.",Tal played 16...Qxb6 and after 17.Nxc8 Rfxc8 Black has good pressure for the pawn.
"It is White's turn to move. The board position is:
r . . . . r k .
. . . b . p b p
q p . N . . p .
. . p P . . . .
. . . . . . . .
. . . . . . . P
P P . . . P P .
R . B Q R . K .
The best move is e1e7 and the evaluation is 182. Explain why e1e7 is the best move.",As Korchnoi has often stated about these kind of bishop moves - it's really only half a move as the poor bishop will have to move again later.
"It is White's turn to move. The board position is:
. . . r . r k .
. . . b R p b p
q . . N . . p .
. p p P . . . .
. . . . . . . .
. . . . . Q . P
P P . . . P P .
R . B . . . K .
The best move is c1f4 and the evaluation is 205. Explain why c1f4 is the best move.",White has a crushing attack after the weakening 19...f5? 20.Rxg7+ Kxg7 21.Qc3+ Rf6 (21...Kg8 22.Bh6 wins) 22.Bh6+! Kxh6 23.Qxf6 Ra8 24.Nf7+ Kh5 25.Qg5 mate.
"It is White's turn to move. The board position is:
. . b r . r k .
. . . . R N b p
q . . . . . p .
. p p P . . . .
. . . . . . . .
. . . . . Q . P
P P . . . P P .
R . B . . . K .
The best move is c1h6 and the evaluation is 409. Explain why c1h6 is the best move.","It seems risky but after 20...Be8 21.Nxd8 Rxf3 22.gxf3 Kf8 23.Bg5 with the idea of 24.Ne6+ wins, for example: 23....h6 (23...Bf6 24.Re6) 24.Ne6+ Kg8 25.Rxg7+ Kh8 26.Bf6 etc."
"It is Black's turn to move. The board position is:
. . b r . r k .
. . . . R N b p
q . . . . . p B
. p p P . . . .
. . . . . . . .
. . . . . Q . P
P P . . . P P .
R . . . . . K .
The best move is d8d7 and the evaluation is 478. Explain why d8d7 is the best move.",Putting more coals on the fire!
"It is White's turn to move. The board position is:
. . b . . r k .
. . . r R N b p
q . . . . . p B
. p p P . . . .
. . . . . . . .
. . . . . Q . P
P P . . . P P .
R . . . . . K .
The best move is d5d6 and the evaluation is 477. Explain why d5d6 is the best move.","Alternatives lose, for example: 21...Qf6 22.Qxf6 Bxf6 23.Bxf8 Rxf8 24.Nh6+; 21...Bxh6 22.Nxh6+ Kh8 23.Qc3+ Qf6 24.Nf7+ Kg7 25.Nxd8+."
"It is White's turn to move. The board position is:
. . . . . r k .
. b . r R N b p
q . . P . . p B
. p p . . . . .
. . . . . . . .
. . . . . Q . P
P P . . . P P .
R . . . . . K .
The best move is h6g7 and the evaluation is 586. Explain why h6g7 is the best move.","Better was 22...Rxe7 23.dxe7 Re8 24.Rd1 Bb7 25.Qf4 Qc6 26.f3 Rxe7 27.Nd8 Qf6 and Black may survive. After the text move, White breaks through very quickly."
"It is White's turn to move. The board position is:
. . . . . r . .
. b . r R N k p
q . . P . . p .
. p p . . . . .
. . . . . . . .
. . . . . Q . P
P P . . . P P .
R . . . . . K .
The best move is f3c3 and the evaluation is 2. Explain why f3c3 is the best move.",If 23...Bxf3 24.Nh6 mate! or 23...Rxe7 24.dxe7 Re8 25.Bc3! Bxf3 26.Nh6 mate.
"It is Black's turn to move. The board position is:
r . b q k b n r
p p p p . p . p
. . n . . . p .
. . . . p . . .
. . . P P . . .
. . N . . N . .
P P P . . P P P
R . B Q K B . R
The best move is e5d4 and the evaluation is 72. Explain why e5d4 is the best move.","As opening theory (even in the commonly played Open Games) was not well developed in the late nineteenth century, a critical analysis of the opening phase is redundant."
"It is White's turn to move. The board position is:
r . b q k . . r
p p p p n p b p
. . n . . . p .
. . . . . . . .
. . . N P . . .
. . N . B . . .
P P P . . P P P
R . . Q K B . R
The best move is d1d2 and the evaluation is 139. Explain why d1d2 is the best move.","Nevertheless, this is quite a ""modern ""idea as Black refrains from blocking the field of action from his Bg7, with for example 6...d6, followed by 7...Nf6."
"It is Black's turn to move. The board position is:
r . b q k . . r
p p p p n p b p
. . n . . . p .
. . . . . . . .
. . B N P . . .
. . N . B . . .
P P P . . P P P
R . . Q K . . R
The best move is e8g8 and the evaluation is 53. Explain why e8g8 is the best move.",More aggressive is 7.Qd2 0-0 8.0-0-0. The text has the idea of hindering d7-d5.
"It is Black's turn to move. The board position is:
r . b q . r k .
p p p . n p b p
. . n p . . p .
. . . . . . . .
. . B N P P . .
. . N . B . . .
P P P . . . P P
R . . Q . R K .
The best move is d6d5 and the evaluation is 40. Explain why d6d5 is the best move.","This leaves the Be3 unprotected and a tactical liability in some variations. A more modern approach might be 9.Re1 when the bishop on c4 can retreat to f1, if need be."
"It is Black's turn to move. The board position is:
r . b q . r k .
p p p . n p b p
. . . p . . p .
n . . . . . . .
. . . N P P . .
. . N B B . . .
P P P . . . P P
R . . Q . R K .
The best move is d6d5 and the evaluation is -24. Explain why d6d5 is the best move.",Better is 10.Be2.
"It is White's turn to move. The board position is:
r . b q . r k .
p p p . n p b p
. . . . . . p .
n . . p . . . .
. . . N P P . .
. . N B B . . .
P P P . . . P P
R . . Q . R K .
The best move is e4d5 and the evaluation is 3. Explain why e4d5 is the best move.","With this pawn break, Black equalizes easily. As play unfolds, we will see that Black develops an initiative by virtue of having the more active minor pieces."
"It is Black's turn to move. The board position is:
r . b q . r k .
p p p . n p b p
. . . . . . p .
n . . P . . . .
. . . N . P . .
. . N B B . . .
P P P . . . P P
R . . Q . R K .
The best move is e7d5 and the evaluation is -14. Explain why e7d5 is the best move.","White cannot play 11.e5? because of 11...c5, followed by the pawn fork 12...d4."
"It is Black's turn to move. The board position is:
r . b . . r k .
p p p . . p b p
. . . . . . p .
n . . q . . . .
. . . N . P . .
. . P B B . . .
P P . . . . P P
R . . Q . R K .
The best move is f8d8 and the evaluation is -39. Explain why f8d8 is the best move.",Necessary - now White's cluster of minor pieces on the central files have a loose feel to them.
"It is White's turn to move. The board position is:
r . b r . . k .
p p p . . p b p
. . . . . . p .
n . . q . . . .
. . . N . P . .
. . P B B . . .
P P . . . . P P
R . . Q . R K .
The best move is d1c2 and the evaluation is -15. Explain why d1c2 is the best move.","A very strong move, threatening 14...c5, so White must move his queen off the d-file."
"It is Black's turn to move. The board position is:
r . b r . . k .
p p p . . p b p
. . . . . . p .
n . . q . . . .
. . . N . P . .
. . P B B . . .
P P Q . . . P P
R . . . . R K .
The best move is d8e8 and the evaluation is -18. Explain why d8e8 is the best move.",White plans to answer 14...c5 with 15.Be4.
"It is White's turn to move. The board position is:
r . b r . . k .
p p p . . p b p
. . . . . . p .
. . . q . . . .
. . n N . P . .
. . P B B . . .
P P Q . . . P P
R . . . . R K .
The best move is e3f2 and the evaluation is -1. Explain why e3f2 is the best move.","Because of the loose Be3, White is more or less forced to part with the bishop pair."
"It is White's turn to move. The board position is:
r . b r . . k .
p p p . . p b p
. . . . . . p .
. . . . . . . .
. . q N . P . .
. . P . B . . .
P P Q . . . P P
R . . . . R K .
The best move is c2b3 and the evaluation is -36. Explain why c2b3 is the best move.","Black has the incidental threat of 16...Bxd4 17.Bxd4 Rxd4, thus he gains more time."
"It is White's turn to move. The board position is:
r . b r . . k .
p p . . . p b p
. . . . . . p .
. . p . . . . .
. . q N . P . .
. . P . B . . .
P P . . . Q P P
R . . . . R K .
The best move is d4f3 and the evaluation is -61. Explain why d4f3 is the best move.","Over the next few moves, we will see the Steinitzian strategy for play with the bishop pair at work. He starts by driving the White knight into passivity by using judicious pawn advances to remove potential advanced knight outposts from the picture. These same pawn advances will gain a space advantage for Black that will last into the endgame. Black's bishops will become more powerful, and Black's king will be easier to activate in the endgame, so Black's advantage is a lasting one, and a difficult one for White to neutralize."
"It is Black's turn to move. The board position is:
r . b r . . k .
p . . . . p b p
. p . . . . p .
. . p . N . . .
. . q . . P . .
. . P . B . . .
P P . . . Q P P
R . . . . R K .
The best move is c4a4 and the evaluation is -50. Explain why c4a4 is the best move.",An impressive but only temporary outpost for White's knight.
"It is White's turn to move. The board position is:
r . . r . . k .
p . . . . . b p
b p . . q p p .
. . p . N . . .
. . . . . P . .
. . P . B Q . .
P P . . . . P P
R . . . R . K .
The best move is e5g4 and the evaluation is -73. Explain why e5g4 is the best move.",Dislodging White's best placed piece.
"It is White's turn to move. The board position is:
r . . r . . k .
p . . . . . b .
b p . . q p p .
. . p . . . . p
. . . . . P N .
. . P . B Q . .
P P . . . . P P
R . . . R . K .
The best move is g4f2 and the evaluation is -62. Explain why g4f2 is the best move.",White's knight must once again retreat.
"It is Black's turn to move. The board position is:
r . . r . . k .
p . . . . q b .
b p . . . p p .
. . p . . P . p
. . . . . . . .
. . P . B Q . .
P P . . . N P P
R . . . R . K .
The best move is g6g5 and the evaluation is -44. Explain why g6g5 is the best move.",A sign of frustration. He had to play the passive 23.b3 in order to bring his Ra1 into the game.
"It is White's turn to move. The board position is:
r . . r . . k .
p b . . . q b .
. p . . . p . .
. . p . . P p p
. . . . . . . .
. . P . B Q . .
P P . . . N P P
. . . R R . K .
The best move is d1d8 and the evaluation is -131. Explain why d1d8 is the best move.",Black's light-squared bishop assumes a dominant and an unopposed role on the long diagonal.
"It is White's turn to move. The board position is:
r . . . . . k .
p b . . . q b .
. p . . . p . .
. . p r . P p p
. . . . . . . .
. . P . B . Q .
P P . . . N P P
. . . R R . K .
The best move is h2h4 and the evaluation is -73. Explain why h2h4 is the best move.",Strengthening his position still further by simply intending to double rooks on the d-file. White is compelled to exchange rooks after which his remaining pieces all stand worse than their Black counterparts.
"It is Black's turn to move. The board position is:
r . . . . . k .
p b . . . . b .
. p . . . p . .
. . p q . P p p
. . . . . . . .
. . P . B . Q .
P P . . . N P P
. . . R . . K .
The best move is d5f5 and the evaluation is -188. Explain why d5f5 is the best move.","There was no way to defend the overextended f-pawn. If 27.h4, Black simply increases his grip with 27...g4."
"It is Black's turn to move. The board position is:
. . . . r . k .
p . Q . . b b .
. p . . . p . .
. . p . . q p p
. . P . . . . .
. P . . . . . .
P . . . . N P P
. . B R . . K .
The best move is e8e2 and the evaluation is -309. Explain why e8e2 is the best move.",Not 31.Rd7? Rxe3 32.Rxf7 Re1 mate.
"It is White's turn to move. The board position is:
. . . . . . k .
p . Q . . b b .
. p . . . p . .
. . p . . q p p
. . P . . . . .
. P . . . . . .
P . . . r N P P
. . B R . . K .
The best move is d1f1 and the evaluation is -287. Explain why d1f1 is the best move.",The penetration to the seventh rank is decisive.
"It is White's turn to move. The board position is:
. . . . . . k .
p . Q . . b b .
. p . . . p . .
. . p . . . p p
. . P . . . . .
. P . . . . . .
P . q . r N P P
. . B . . R K .
The best move is c7g3 and the evaluation is -303. Explain why c7g3 is the best move.",With the threat of 33...Rxf2.
"It is White's turn to move. The board position is:
. . . . . . k .
p . . . . b b .
. p . . . p . .
. . p . . . p p
. . P . . . . .
. P . . . . Q .
q . . . r N P P
. . B . . R K .
The best move is h2h4 and the evaluation is -279. Explain why h2h4 is the best move.","Collecting a second pawn, with an easily winning position. The game finished..."
"It is Black's turn to move. The board position is:
r . b q . r k .
p p p p . p p p
. b n . . n . .
. B . . p . . .
. . . P P . . .
. . P Q . N . .
P P . . . P P P
R N B . . R K .
The best move is d7d5 and the evaluation is -9. Explain why d7d5 is the best move.","At first a strange looking move but as the game goes, White has easier development, the option to play Qd3-g3, and in some lines f2 is covered."
"It is White's turn to move. The board position is:
r . . q . r k .
. p p b . p p .
p b n p . n . p
. . . . . . . .
. . B p P . . B
. . P Q . N . .
P P . N . P P P
R . . . . R K .
The best move is c3d4 and the evaluation is 119. Explain why c3d4 is the best move.","Together with 12...g5, this is too loosening. Normal and best would be 11...Qe7. If 11...g5 instead then 12.Nxg5! hxg5 13.Bxg5 and thanks to White's 7th move the attack looks very dangerous."
"It is White's turn to move. The board position is:
r . . q . r . .
. p p b . p k .
p b n p . . . p
. . . . P . p n
. . B P . . . .
. . . Q . N B .
P P . N . P P P
R . . . . R K .
The best move is a1d1 and the evaluation is 21. Explain why a1d1 is the best move.","Unfortunate but necessary, as 14...Nxg3? 15.Qg6+ is winning for White, as is 14...Ne7 15.exd6."
"It is Black's turn to move. The board position is:
r . . . . r . .
. p q b . p k .
p b n . . . . p
. . . . . . p .
. . B P . . . .
. . . Q . N P .
P P . N . . P P
R . . . . R K .
The best move is g5g4 and the evaluation is 0. Explain why g5g4 is the best move.","17.hxg3 g4 18.Ne5 favors White, but with the text White can pressure f7."
"It is White's turn to move. The board position is:
r . . . . r . .
. p q b . p k .
p b . . . . . p
. . . . n . . .
. . B P . . p N
. . . Q . . P .
P P . N . . P P
R . . . . R K .
The best move is h4f5 and the evaluation is 0. Explain why h4f5 is the best move.","Dubious is 18...Bxd4+?! 19.Kh1 Bf6 20.Rxf6! (20.Ne4 Ne5!) 20...Kxf6 21.Rf1+ Ke7 (21...Kg7? 22.Rxf7+ Rxf7 23.Qg6+ Kh8 24.Bxf7, wins for White) 22.Qh7, with good attacking prospects for White."
"It is Black's turn to move. The board position is:
r . . . . r . .
. p q b . p k .
p b . . . . . p
. . . . n N . .
. . B P . . p .
. . . Q . . P .
P P . N . . P P
R . . . . R K .
The best move is d7f5 and the evaluation is 0. Explain why d7f5 is the best move.",Better than 19.Qc3 Qd6.
"It is White's turn to move. The board position is:
r . . . . r . .
. p . . . p k .
p . . q . . . p
. . . . n Q . .
. . B b . . p .
. . . . . . P .
P P . N . . P P
R . . . . R . K
The best move is a1e1 and the evaluation is -2. Explain why a1e1 is the best move.","Not 21...Nxc4? 22.Qxg4+ Kh7 23.Qxd4, and White has a superior position."
"It is Black's turn to move. The board position is:
. . . r . r . .
. p . . . p k .
p . . q . . . p
. . . . n Q . .
. . N . . . p .
. B . . . . P .
P b . . . . P P
. . . . R R . K
The best move is e5c4 and the evaluation is 91. Explain why e5c4 is the best move.",24.Bc2 allows 24...Qg6!
"It is Black's turn to move. The board position is:
. . . r . r . .
. p . . . p k .
p . . . . . q p
. . . . . . . .
. . Q . . . . .
. B . . . . P .
P b . . . . P P
. . . . R R . K
The best move is b7b5 and the evaluation is 145. Explain why b7b5 is the best move.","Black's king and f-pawn will be constant targets. Still, if Black could play f7-f6 and Bbb2-e5!? he might defend."
"It is Black's turn to move. The board position is:
. . . r . r . .
. . . . . p k .
p . . . . . q p
. p . . . . . .
. Q . . . . . .
. B . . . . P .
P b . . . . P P
. . . . R R . K
The best move is b2d4 and the evaluation is 121. Explain why b2d4 is the best move.",With veiled threats to Black's bishop.
"It is Black's turn to move. The board position is:
. . r . . r . .
. . . . . p k .
p . . . . . q p
. p . . . . . .
. Q . . . . . .
. B . . R . P .
P b . . . . P P
. . . . . R . K
The best move is g7h8 and the evaluation is 160. Explain why g7h8 is the best move.","Not 28.Bxf7? Bc3! 29.Qxc3+ (29.Bxg6? Bxb4 30.Rxf8 Rxf8 wins for Black!) 29...Rxc3 30.Bxg6 Rxf1+ 31.Rxf1 Kxg6 32.Kg1 Rc2 33.a3 Ra2 34.Rf3 Ra1+ 35.Kf2 Ra2+, with a draw."
"It is Black's turn to move. The board position is:
. . r . . r . .
. . . . . p k .
p . . . . b . p
. p . . . . q .
. . . . . . . P
. B . . R . P .
P . . Q . . P .
. . . . . R . K
The best move is g5g6 and the evaluation is 225. Explain why g5g6 is the best move.","An essential move - making luft, but more importantly pushing the Black queen away from the defense of its king."
"It is White's turn to move. The board position is:
. . r . . r . .
. . . . . p k .
p . . . . b . .
. p q . . . . p
. . . . R . . P
. B . . . . P .
P . . Q . . P .
. . . . . R . K
The best move is e4f4 and the evaluation is 340. Explain why e4f4 is the best move.","Unfortunately creating another target, but 31...Qh5 32.Rxf6! Kxf6 33.Qd4+ Kg6 34.Rg4+, wins for White. 
I see no defense. Leko used some nice tactics to slow White down, but in the end the positional trumps triumphed."
"It is Black's turn to move. The board position is:
. . . . . r . .
. . . k . B . R
p . r . . b . .
. p . . . . . .
. . . . Q . . P
. . . . . . P .
P . . q . . P .
. . . . . R . K
The best move is f6e7 and the evaluation is 651. Explain why f6e7 is the best move.","Down two pawns with no counterchances, Leko wisely saved his energy."
"It is White's turn to move. The board position is:
r . b . k . . r
. . q n . p p p
p . . p p . . .
. p . . . P b .
. . . N P . . .
. . N . . Q . .
P P P . . . . P
. . K R . B . R
The best move is c1b1 and the evaluation is 70. Explain why c1b1 is the best move.",White's variation after 13...Nc5 14.f6 gxf6 15.gxf6 Bf8 16.Rg1! is a tough nut to crack.
"It is White's turn to move. The board position is:
r . b q k . . r
. . . . . p p p
p . . p p . . .
. p . . n P b Q
. . . N P . . .
. . N . . . . .
P P P . . . . P
. K . R . B . R
The best move is h2h4 and the evaluation is 98. Explain why h2h4 is the best move.","15...Qe7 is the more popular alternative, however by playing rare line in a sub-variation I may surprise my opponent. Afterwards Rizzitano told me that he had several games with this position I didn't even know!"
"It is Black's turn to move. The board position is:
r . b q k . . r
. . . . . p p p
p . . p N . . .
. p . . n P b Q
. . . . P . . .
. . N . . . . .
P P P . . . . P
. K . R . B . R
The best move is c8e6 and the evaluation is 26. Explain why c8e6 is the best move.","After 16.Rg1 I played the novelty 16...h6! in the game Wolff-Browne, World Open 1989, which I managed to win in a very exciting ending."
"It is White's turn to move. The board position is:
r . . q k . . r
. . . . . p . p
p . . p P . p .
. p . . n . b Q
. . . . P . . .
. . N . . . . .
P P P . . . . P
. K . R . B . R
The best move is e6f7 and the evaluation is 45. Explain why e6f7 is the best move.",The most critical line. After 17...0-0 Black concedes a slight edge to White.
"It is White's turn to move. The board position is:
r . . q . . . r
. . . . . . k p
p . . p . . p .
. p . . n . b .
. . . . P . . .
. . N . . . . .
P P P . Q . . P
. K . R . B . R
The best move is c3d5 and the evaluation is 31. Explain why c3d5 is the best move.",I have to move my king off the f-line sooner or later.
"It is White's turn to move. The board position is:
. . . q . . . r
r . . . . . k p
p . . p . . p .
. p . N n . b .
. . . . P . . .
. . . . . . . .
P P P . Q . . P
. K . R . B . R
The best move is e2e1 and the evaluation is 19. Explain why e2e1 is the best move.","A very important move which underlines my strategy to control the f-line. On c8, the rook would be subject to attack via h3, not to mention the fact that Black can't hope for any real pressure on c2."
"It is White's turn to move. The board position is:
. . . q . . . .
. . . . . r k p
p . . p . . p .
. p . N n . b .
. . . . P . . .
. . . . . . . B
P P P . Q . . P
. K . R . . . .
The best move is d1f1 and the evaluation is -15. Explain why d1f1 is the best move.","White correctly neutralizes my pressure on the file, but he can't claim any advantage and we both had over 4 minutes left!"
"It is White's turn to move. The board position is:
. . . q . r . .
. . . . . . k p
p . . p . . p .
. p . N n . b .
. . . . P . B .
. . . . . . . .
P P P . Q . . P
. K . R . . . .
The best move is g4h3 and the evaluation is -25. Explain why g4h3 is the best move.",The bishop is worse on g4 than on e6.
"It is White's turn to move. The board position is:
. . . q . r . .
. . . . . . k p
p . . p . . p .
. p . N n . . .
. . . . P . . b
. . . . . . . B
P P P . Q . . P
. K . R . . . .
The best move is d1f1 and the evaluation is -13. Explain why d1f1 is the best move.","A wonderful all-purpose move! Firstly, I want to play Rf8-f2, but this is almost a misdirection as the Black queen will enter the game powerfully on g5."
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . k p
p . . p . . p .
. p . N n . q .
. . . . P . . b
. . . . . . . B
P P P . . . . P
. K . . . Q . .
The best move is d5c7 and the evaluation is 10. Explain why d5c7 is the best move.",The idea of Qg5-d2xh2 can't be adequately repulsed as 29.Qe2 allows 29...Qg1+ and 29.Qd1 runs into 29...Nc4.
"It is Black's turn to move. The board position is:
. . . . . . . .
. . . . . . k p
p . . p . . p .
. p . N n . q .
P . . . P . . b
. . . . . . . B
. P P . . . . P
. K . . . Q . .
The best move is e5c4 and the evaluation is -89. Explain why e5c4 is the best move.",White's best chance.
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . k p
p . . p . . p .
. p . N . . q .
P . n . P . . b
. . . . . . . B
. P P . . . . P
. K . . . Q . .
The best move is f1g2 and the evaluation is -64. Explain why f1g2 is the best move.",Threat on threat it seems. however once again the other idea or Qg5-e5 is a killer.
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . k p
p . . p . b p .
. p . . q . . .
P . n . P . . .
. . N Q . . . B
. P P . . . . P
. K . . . . . .
The best move is a4b5 and the evaluation is -114. Explain why a4b5 is the best move.",Everything just fits! Now Black is better.
"It is Black's turn to move. The board position is:
. . . . . . . .
. . . B . . k p
. . . p . b p .
. p . Q . . . .
. . n . P . . .
. . N . . . . .
. P P . . . . q
. K . . . . . .
The best move is f6c3 and the evaluation is -469. Explain why f6c3 is the best move.","White begins to go astray. Note that after 34.Be6 Bxc3! 35.bxc3 Qe5, Black consolidates for an easy win."
"It is Black's turn to move. The board position is:
. . . . . . . .
. . . B . . k p
. . . p . b p .
. p . Q . . . .
. . n . P . . .
. . N . . . . .
K P P . . . . .
. . . . . . q .
The best move is g1a7 and the evaluation is -490. Explain why g1a7 is the best move.","After playing fairly well my opponent cracks, but 35.Qd1 Qc5 36.Nxb5 Qb4 37.b3 Ne5 38.Nxd6 Nxd7 39.Ne8+ Kf8 40.Qxd7 Qe1+ 41.Ka2 Qa1 mate is one of the many wins that Black has."
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . q . k p
. . . N . b p .
. . . Q . . . .
. . . . P . . .
. . . . . . . .
. n P . . . . .
. K . . . . . .
The best move is e4e5 and the evaluation is -442. Explain why e4e5 is the best move.",I still had over 2 minutes left and wasn't going to fall for any cheapos!
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . . p
. . . . . . p k
b . P Q . . . .
. . . . P . . .
. . . . . q . .
. . . . . . . .
. . . . K . . .
The best move is d5d2 and the evaluation is -9. Explain why d5d2 is the best move.","I would've felt good enough if this was a serious tournament game, but for Blitz this must be considered one of my best efforts."
"It is White's turn to move. The board position is:
r n . q k . . r
p . p . b p p p
. p b . p n . .
. . . p . . B .
Q . P P . . . .
P . N . . N . .
. P . . P P P P
R . . . K B . R
The best move is a4c2 and the evaluation is 12. Explain why a4c2 is the best move.",This is a sharp method of fighting for the initiative for Black. Allowing the endgame after 7...Qd7 8.Qxd7+ Nbxd7 is also possible although Black will be on the defensive for quite a while.
"It is White's turn to move. The board position is:
r n . q . r k .
p b p . b p p p
. p . . p n . .
. . . . . . B .
. . Q P . . . .
P . N . P N . .
. P . . . P P P
R . . . K B . R
The best move is f1e2 and the evaluation is -3. Explain why f1e2 is the best move.",Returning the bishop to its natural Queen's Indian square is necessary in order to develop my knight from b8 and to free my c-pawn. The loss of time involved is more than offset by the three White queen moves.
"It is Black's turn to move. The board position is:
r n . q . r k .
p b p . b p p p
. p . . p n . .
. . . . . . B .
. . Q P . . . .
P . N . P N . .
. P . . B P P P
R . . . K . . R
The best move is b8d7 and the evaluation is -7. Explain why b8d7 is the best move.","Not 11.Bd3? Ba6 12.Nb5 c6 and Black wins. Premature is 11.b4 (trying to clamp down on the Black queenside and the Black c-pawn in particular) as White is still lagging in development, for example: 11...Nbd7 12.Be2 c5 13.dxc5 bxc5 14.b5 (If 14.Bxf6?! Bxf6 15.bxc5 Qa5 16.Rc1 Rfc8 and Black will regain the pawn on c5 with a clear queenside initiative.) 14...Qa5 (14...Nd5!?) 15.0-0 Nb6, with good counterplay."
