inputs,label
"It is White's turn to move. The board position is:
r . . . . . . .
. . R . . p k p
. . . p . . n .
. . . P . Q . .
. p . . P p . .
. . . . . B q P
P . . . . . P K
. . . . . . . .
The best move is h2g1 and the evaluation is -222. Explain why h2g1 is the best move.",Black's queen does a good job of defending and attacking from this square.
"It is Black's turn to move. The board position is:
. . . . . r . .
. . . P . . . p
. . b k . . p .
R . . . p . . .
P . . . N . . .
. . . . K . P .
. . . . . . . P
. . . . . . . .
The best move is d6d7 and the evaluation is 7. Explain why d6d7 is the best move.",White does a nice job of keeping the game alive. By forcing these pawn exchanges all the pieces become more free to move about.
"It is Black's turn to move. The board position is:
. . r q r . k .
. p . . p p b p
. . . p b n p .
p P . . n . . .
N . P . P . . .
N . . . B P . .
P . . Q B . P P
. . R R . . K .
The best move is f6d7 and the evaluation is 145. Explain why f6d7 is the best move.","Again Short avoids the piece trades, even though they may be good for White, to continue squeezing. One part of White's thinking in these positions is to use both his bishops on the queen-side when Black's Bg7 (blocked by Nf6) can't participate."
"It is Black's turn to move. The board position is:
r . . . . b . r
p . . . k p p p
. . . . . . . .
. . . p . . . .
. . . . . . . .
. . . . . P . .
P P . . . P . P
R . B . . R K .
The best move is e7e6 and the evaluation is 9. Explain why e7e6 is the best move.","The queenside castling plan is considered most critical: 16.Be3 Ke6 17.0-0-0, and now white immediately hits the a7 and d5 pawns. But the open position of the king allows black to make his pieces cooperate well if he defends accurately.
Here are several possibilities: 1) 17...Rc8+ 18.Kb1 Bc5 19.Rhe1 Kd6 20.Bf4+ Kc6 21.Re2 Rhd8; 16.Bf4 Ke6 17.0-0-0 Bb4 18.a3 Rac8+ 19.Kb1 Ba5 20.Rhg1 g6 21.b4 Bb6 22.Rge1+ Kf5, and black protects everything (J.Polgar-De Jong, Wijk aan Zee 1990), or 2) 17...Bb4 (stopping the check from e1) 18.Kb1 (or 18.a3 Rhc8+ 19.Kb1 Bc5) 18...Rhd8 19.Rd3 Rd7 20.Rc1 Rb8 21.Rc6+ Kf5 22.Ra6 (the pin 22.Rb3 is parried tactically: 22...d4! 23.Bd2 Bxd2 24.Rxb8 d3 25.Rc4 Bh6, and the passed pawn ties down white after d3-d2) 22...Rbb7 23.a3 Be7 - black transfers the bishop to f6, from where it controls the blockading square d4. This is an important factor in the defense of positions like this, with the isolated pawn. Black keeps the equal chances (Brunner-Adorjan, Germany 1990). If white tries 16.Bf4, in order to keep the black king from d6, the black king goes to f5 with tempo. For example, 16...Ke6 17.0-0-0 Bb4 18.a3 Rac8+ 19.Kb1 Ba5 20.Rhg1 g6 21.b4 Bb6 22.Rge1+ Kf5, and all is well for black (Brunner-Stering, Luxembourg 1989)."
"It is Black's turn to move. The board position is:
. . r . . . . .
p p . . . p p k
. . . . . . b .
. . . N . . P p
. . . . . p . P
. . B . . B . .
P P P . . q . .
. . K Q . . . .
The best move is h7h8 and the evaluation is 154. Explain why h7h8 is the best move.",clearing the way for Qd1-d4xg7#
"It is White's turn to move. The board position is:
r . . . k . . r
. . . . b p p p
p . . . b n . .
. . . p . . . .
N . . . . . . .
. . . B . . . .
P P . . . P P P
R . B . R . K .
The best move is c1e3 and the evaluation is 56. Explain why c1e3 is the best move.",The position is almost equal but Fischer shows good technique in this position.
"It is Black's turn to move. The board position is:
. . r q . r k .
p . . . . p p p
b p . . . n . .
. . b p . . . .
. . . n . . . .
. P N . . . P .
P B . N P P B P
R . . Q . R K .
The best move is f8e8 and the evaluation is -246. Explain why f8e8 is the best move.",What else ? If 14. Re1 Nc2 15. Qxc2 Bxf2+ 16. Kxf2 Rxc2 -+){
"It is Black's turn to move. The board position is:
. . . . r . k .
q . p b . p p .
. . p p . n . p
. . . . p . . .
r P . . P . . .
P . . P . . . .
. B . N Q P P P
R . R . . . K .
The best move is f6h7 and the evaluation is -30. Explain why f6h7 is the best move.","White might like to play f2-f4, but he has to make preparatory moves (Kg1-h1 and moving Rd1 off the d1-g4 diag.) . Moving f2-f4 would help threaten Black on the king-side."
"It is Black's turn to move. The board position is:
r . . . . . . r
. k . . . p p .
p q . . p . . p
. p . n . . . .
. . . N . . . P
. R . . . . . .
P P P . Q P P .
. . K R . . . .
The best move is b7c8 and the evaluation is 211. Explain why b7c8 is the best move.",threatening Nxb5 to open the b-file
"It is White's turn to move. The board position is:
r n b q k b . r
p p p p . p p p
. . . . . n . .
. . . . p . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R
The best move is f3e5 and the evaluation is 40. Explain why f3e5 is the best move.",Petrov's Defense
"It is Black's turn to move. The board position is:
. . . . . r k .
. b q n . . . p
p . . . . . . .
P . p p P p p .
. . . . n . . .
. . P . Q B . .
. . P . N . P P
R . . . . R K .
The best move is f5f4 and the evaluation is -142. Explain why f5f4 is the best move.",Instead 21.Bxe4 gxf4 22.Bxd5+ Bxd5 23.Qd3 was necessary (as pointed out by Byrne and Mednis) although Black is still a lot better. Nor does 21.g3 gxf4 22.gxf4 Kh8 (with the idea Rf8-g8) 23.Kh1 d4 look very good for White.
"It is White's turn to move. The board position is:
. r . . . r k .
. b . . b p p p
p B . . p . . .
. . . q P . . .
P . . . . . . .
. N . . . . . .
. P P . . Q P P
. . . . R R . K
The best move is e1d1 and the evaluation is -48. Explain why e1d1 is the best move.",Bb6 is still challenged because Black intends Qxg2+ to regain the pawn.
"It is White's turn to move. The board position is:
r . b . k . . r
. . . . b p p p
p . . . . n . .
. . . p . . . .
q . . . . . . .
. . N B . . . .
P P . . . P P P
R . B . R . K .
The best move is c3a4 and the evaluation is 68. Explain why c3a4 is the best move.","If 13...d4 14.Nb5 0-0 15.Qxd4 axb5 16.Qxd7 Bxd7 17.Rxe7, or 13...0-0? 14.Qxd7 Bxd7 15.Rxe7 and White is winning."
"It is White's turn to move. The board position is:
. . . r . . k .
. . R . . . p .
. . . . . p . p
. . . . p . . .
. P . . P . . .
. . . r . . P b
. . N . K R . P
. . . . . . . .
The best move is c2e3 and the evaluation is -180. Explain why c2e3 is the best move.",He's trying to spin a mating net.
"It is Black's turn to move. The board position is:
r . b . k . . r
. p q p . p . p
p . . . p p . .
. . b . . . . .
. . . . P . Q .
. . N B . . . .
P P P . . P P P
R . . . . R K .
The best move is b7b5 and the evaluation is 0. Explain why b7b5 is the best move.",Naturally White does his best to avoid Rh8-g8.
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . k p
p . . p . b p .
. p . . q . . .
P . n . P . . .
. . N Q . . . B
. P P . . . . P
. K . . . . . .
The best move is a4b5 and the evaluation is -114. Explain why a4b5 is the best move.",Everything just fits! Now Black is better.
"It is Black's turn to move. The board position is:
r n . q k b . r
p . p p . p p p
. p . . p . b .
. . . . . . . .
. . P P . . . .
P . . . . . P .
. P . N P P . P
R . B Q K B . R
The best move is f8e7 and the evaluation is 74. Explain why f8e7 is the best move.","Now that the Black bishop has departed from the h1-a8 diagonal, Kasparov takes it for himself."
"It is Black's turn to move. The board position is:
r . b . . . k .
. . q . . p . p
. . . . p . p .
p . N . P . . .
. . P . . P . .
. . . r . . P .
P . . . . Q . P
. . . . R R K .
The best move is d3d8 and the evaluation is 36. Explain why d3d8 is the best move.",This is an excellent way to keep Bc8 undeveloped.
"It is White's turn to move. The board position is:
r . . . . . . r
. . k . . p p .
p . . . p . . p
. p q n . . . .
Q . . N . . . P
. R . . . . . .
P P P . . P P .
. . K R . . . .
The best move is a4a5 and the evaluation is 201. Explain why a4a5 is the best move.","There's no good reason to do this. It might not be immediately obvious, but the open area around Kc7 should have concerned Bareev -- on principle if not in light of concrete variations."
"It is Black's turn to move. The board position is:
r . . . . . k .
. . p . . . p .
. p . p . r . p
. . . P p . . .
. . P . . . K .
. P R . . P P .
. . . . R . . P
. . . . . . . .
The best move is g8f7 and the evaluation is -27. Explain why g8f7 is the best move.",The king is vulnerable here. It will be better to retreat the king to g2.
"It is Black's turn to move. The board position is:
. . r r . . k .
. . . q . p p p
p p . . . . . .
. . . b P . . .
. . . P . R . .
. . . B Q . . P
. P . . . . P .
. . . . . R . K
The best move is c8c6 and the evaluation is 159. Explain why c8c6 is the best move.",I don't see much need for this. It's a waste of time.
"It is White's turn to move. The board position is:
. . . q r . k .
p b . p . p p p
. p r Q p n . .
. . . . . . . .
. . P . . . . .
P . N . P P . .
. P . . . . P P
. . . R K B . R
The best move is d6d4 and the evaluation is -33. Explain why d6d4 is the best move.","Less effective was 14...Ba6, as this enables White to reply 15.b3 Rc6 16.Qc6."
"It is White's turn to move. The board position is:
. . r . . n k .
p b . . q p p p
. p . . . . . .
. . . p P P . .
. p . Q . . . .
. P r . . N P .
P . . . P . B P
R . . . R . K .
The best move is a1d1 and the evaluation is 57. Explain why a1d1 is the best move.",If Black can get in ...Qc5 to force a simpler middlegame he would be fine.
"It is White's turn to move. The board position is:
r . b q . r k .
. p p n . p b p
. . . p . n p .
p . . P p . . .
. . P . P . . .
. . N . . N . .
P P . . B P P P
R . B Q . R K .
The best move is d1c2 and the evaluation is 0. Explain why d1c2 is the best move.","Black prepares ...Nc5 by for the moment preventing b2-b4. White, in turn, is ready to evict the knight from c5 by Ne1-d3, or to exchange it. Of course, I could have exchanged on d4 earlier, but when the white bishop is developed at e2 I do not like to take on d4."
"It is White's turn to move. The board position is:
r . . . . r k .
. . p b q . . .
. . . . . . . p
p . p P p . . .
. . P . P p . .
. . Q N . . p .
P P . . . R P P
. . . . R . K .
The best move is f2f3 and the evaluation is 31. Explain why f2f3 is the best move.",The only way to gain some play.
"It is Black's turn to move. The board position is:
r . . q r n k .
p p . . b p p .
. . p . b n . p
. . . p . . . .
. . . P . . . .
. . N B P N B P
P P Q . . P P .
. R . . . R K .
The best move is e7d6 and the evaluation is 65. Explain why e7d6 is the best move.",Now commences the famous and formidable minority attack on the Queen side.
"It is Black's turn to move. The board position is:
. . . . . b k .
. . . . . . p .
. . . . p . . p
. . . . . p . .
. . q B b . . .
. . P . . . . .
p . . . . . P P
. . R . Q . K .
The best move is c4d5 and the evaluation is -384. Explain why c4d5 is the best move.","White is essentially offering to trade Black's bishop and pawn for rook, to play the ending one pawn down, but with much better drawing chances. Black, on the other hand, has the threat of advancing Pa2 and more pawns on the king-side. So, he might attack Kg1 or threaten to advance Pe6 while using Pa2 as a constant diversionary threat."
"It is White's turn to move. The board position is:
r . b q . r k .
. p . n b p p .
p . p . p n . p
. . . . . . . .
. . p P . B . .
P . N . P N . P
. P . . . P P .
. . R Q K B . R
The best move is f1c4 and the evaluation is -4. Explain why f1c4 is the best move.",Black could have continued the struggle with 10...Re8 when 11 Qc2 is best.
"It is Black's turn to move. The board position is:
r . r . . . k .
p p . q . . R p
. . . . . p p .
. . . p . . N .
. . . . . . Q .
. . . . . . . .
P P . . . P P P
. . R . . . K .
The best move is d7g7 and the evaluation is 576. Explain why d7g7 is the best move.",Yet another brilliant move. The White rook is the complete master of the seventh rank.
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . . .
. R . . . . . .
. P p . K . p k
. . . . . . . p
. . . . . . . .
. . . . . r . P
. . . . . . . .
The best move is h2h3 and the evaluation is -369. Explain why h2h3 is the best move.",winning. A truly magnificent endgame.
"It is White's turn to move. The board position is:
. r . . . r . .
. . . . . p k p
p . . . b . p .
. . p . . . . .
P . N b . q . .
. P . B . . . .
. . Q . . P P P
. . R . . R K .
The best move is c1e1 and the evaluation is -149. Explain why c1e1 is the best move.","This is certainly an interesting move. Is he planning ...h7-h5 and worries about a sacrifice at g6? Is he just playing a waiting move to gain clock time? I don't know how much time he had used to this point, so I can't know whether it was clock related, but I can imagine Black wanting to play ...h7-h5-h4-h3, slow as that is. More likely I'd expect Black to double rooks on the b-file."
"It is White's turn to move. The board position is:
r . . r . . k .
. p . . p . b .
. . . . . q p .
P N p . . b . p
. . P . . p n .
. Q . . . B . P
. . . . . . P .
. . R R B . K .
The best move is h3g4 and the evaluation is 99. Explain why h3g4 is the best move.","I don't know why Black thought the situation was so desperate that he had to offer material. It still favors White, but it's complicated."
"It is Black's turn to move. The board position is:
. . k r . . n r
. p p . . p p p
p . p . . . . .
. . . . . . . .
. b . . P . b .
. . N . B . . .
P P P . N P P P
R . . . K . . R
The best move is g4e2 and the evaluation is 0. Explain why g4e2 is the best move.","After 10 f3 Bc3+ 11 bc Bd7 12 Kf2 White would also have the better game, but, as opposite colored Bishops would be left after a possible exchange of Knights, Black would have drawing chances."
